name,latitude,longitude,precipitation
Castelnau lassouts Castelnau-Lassouts Hydroelectric Power Station France - Castelnau-Lassouts Hydroelectric Power Station France,44.505,2.874,3.788524590163933
Castillon Castillon Hydroelectric Power Station France - Castillon Hydroelectric Power Station France,43.878,6.538,3.00464480874317
Castillon-en-Couserans,42.9142,1.02833,4.11967213114754
Castirla Hydroelectric Power Station France - Castirla Hydroelectric Power Station France,42.38,9.134,2.526229508196722
Caussade,44.157,1.5439,2.684972677595628
Causse-de-la-Selle,43.7932,3.6295,3.611475409836066
Centrale Hydro-Électrique Luz I & 2,42.87024,-0.01209,4.412841530054645
Centrale Hydroélectrique de Lau-Balagnas,42.9929,-0.0998,6.040437158469944
Centrale Hydroélectrique de Nouaux,42.9842,-0.1428,6.040437158469944
Centrale Hydroélectrique de Tucoy,42.90973,-0.25888,5.8497267759562845
Centrale hydraulique EDF de Golfech - Sud-Ouest,44.109123,0.850373,2.6092896174863385
Champcella Champcella Hydroelectric Power Station France - Champcella Hydroelectric Power Station France,44.737,6.575,3.1027322404371613
Champsanglard,46.2801,1.8891,2.8822404371584702
Charritte-de-Bas,43.2951,-0.897,4.27295081967213
Chartrettes,48.4943,2.7131,2.8592896174863403
Chastang CHASTANG (LE) 1 - Chastang Hydroelectric Generating Station France,45.15185,2.00985,4.675956284153003
Chaudanne Chaudanne Hydroelectric Power Station France - Chaudanne Hydroelectric Power Station France,43.848,6.544,2.9762295081967216
Chautagne Chautagne Hydroelectric Power Station France - Chautagne Hydroelectric Power Station France,45.879,5.811,3.5737704918032773
Cheylas CHEYLAS 1 - Cheylas (Le) Hydroelectric Power Station France,45.3846,6.00207,5.26120218579235
Château-Chinon (Campagne),47.0563,3.9403,4.163934426229508
Châtel-Montagne,46.1002,3.7168,3.8806010928961743
Châtellerault,46.8153,0.5526,2.9079234972677592
Châtelus-le-Marcheix,46.0068,1.6256,3.724590163934425
Cierp-Gaud,42.9129,0.6341,3.934153005464481
Cize bolozon Cize Bolozon Hydroelectric Power Station France - Cize Bolozon Hydroelectric Power Station France,46.211,5.465,4.124043715846993
Claux Claux Hydroelectric Power Station France - Claux Hydroelectric Power Station France,44.876,6.48,2.969672131147543
Coiselet Coiselet Hydroelectric Power Station France - Coiselet Hydroelectric Power Station France,46.294,5.592,4.313387978142078
Combe d'avrieux COMBE DAVRIEUX 1 - Aussois + Combe d'Avrieux Hydroelectric Power Station France,45.21348,6.72053,3.853551912568308
Cornimont,47.9686,6.8651,4.60710382513661
Couesque COUESQUE - Couesque Hydroelectric Power Station France,44.69609,2.58555,4.250546448087429
Curbans CURBANS - Curbans Hydroelectric Power Station France,44.42078,6.02016,2.975683060109289
Cusset jonage Cusset-Jonage Hydroelectric Power Station France - Cusset-Jonage Hydroelectric Power Station France,45.79,5.025,3.4775956284153
DONZERE MONDRAGON - Bollene Hydroelectric Power Station France,44.304001,4.742,3.398360655737704
Domène,45.2044,5.8371,4.356830601092897
Egets Egets Hydroelectric Power Station France - Egets Hydroelectric Power Station France,42.955,0.565,3.632786885245905
Eguzon Eguzon Hydroelectric Power Station France - Eguzon Hydroelectric Power Station France,46.455,1.613,3.1038251366120204
Enchanet Enchanet Hydroelectric Power Station France - Enchanet Hydroelectric Power Station France,45.082,2.194,4.338797814207649
Entraygues-sur-Truyère,44.6548,2.5787,4.250546448087429
Eygliers Eygliers Hydroelectric Power Station France - Eygliers Hydroelectric Power Station France,44.672,6.65,3.078688524590165
Eymoutiers,45.7111,1.7405,4.465846994535519
Faux-la-Montagne,45.7431,1.9351,4.147814207650273
Felletin,45.8905,2.1825,3.647814207650272
Fessenheim FESSENHEIM - Fessenheim Hydroelectric Power Station France,47.91466,7.57067,3.2286885245901646
Foix,42.9654,1.6102,3.348633879781419
Fontan,44.0215,7.5448,3.925956284153005
Fontpédrouse,42.463,2.1949,2.1292349726775965
Fos,42.8607,0.7473,4.772950819672134
Fumel,44.5079,0.9804,3.112568306010929
Gaillac,43.9165,1.8862,2.759836065573772
Gambsheim,48.682,7.919,3.451912568306009
Gargilesse-Dampierre,46.5061,1.6202,2.9882513661202195
Genissiat GENISSIAT - Genissiat Hydroelectric Power Station France,46.05271,5.81285,3.747540983606559
Germ,42.7767,0.4407,3.762841530054642
Gerstheim GERSTHEIM - Gerstheim Hydroelectric Power Station France,48.40385,7.72775,2.9983606557377054
Gervans Gervans Hydroelectric Power Station France - Gervans Hydroelectric Power Station France,45.136,4.806,2.784972677595629
Gignac,43.663611,3.557222,3.1841530054644824
Giuncaggio,42.1921,9.3824,2.216939890710385
Golinhac Golinhac Hydroelectric Power Station France - Golinhac Hydroelectric Power Station France,44.606,2.605,4.074043715846992
Gour Noir (Le) Hydroelectric Power Station France - Gour Noir (Le) Hydroelectric Power Station France,45.071,2.067,4.455464480874319
Grand maison GRAND MAISON 1 - Grand Maison Pumped Storage Hydroelectric Power Station France,45.20597,6.11719,4.6568306010928975
Grandrif,45.5205,3.8348,3.403278688524587
Grandval Grandval Hydroelectric Power Plant France - Grandval Hydroelectric Power Plant France,44.9219,3.0745,2.8846994535519124
Grangent Grangent Hydroelectric Power Station France - Grangent Hydroelectric Power Station France,45.467,4.248,3.0172131147540977
Guchen,42.8567,0.3213,4.577595628415302
Hautefage Hautefage Hydroelectric Power Station France - Hautefage Hydroelectric Power Station France,45.06,1.994,4.339890710382512
Hauteluce,45.7642,6.6156,4.397267759562841
Hermillon HERMILLON,45.28424,6.35799,5.079508196721313
Hillion,48.5028,-2.6463,2.5316939890710377
Hospitalet l' Hospitalet (L') Hydroelectric Power Station France - Hospitalet (L') Hydroelectric Power Station France,42.588,1.797,2.615027322404372
Hourat Hourat Hydroelectric Power Station France - Hourat Hydroelectric Power Station France,43.075,-0.42,6.402459016393444
Izernore,46.2184,5.5632,4.30273224043716
Jouques Jouques Hydroelectric Power Station France - Jouques Hydroelectric Power Station France,43.681,5.656,2.337978142076504
Jouy-aux-Arches,49.0644,6.0867,2.6685792349726767
Kembs KEMBS - Kembs Hydroelectric Power Station France,47.655,7.52,3.307650273224046
L'Isle-Jourdain,46.2384,0.6985,3.077868852459017
La Bastide-Puylaurent,44.5658,3.888,4.758743169398906
La Bathie - Roseland,45.68545,6.62249,4.316393442622952
La Bresse,48.0184,6.9255,4.092076502732242
La Bridoire,45.5299,5.7378,3.593715846994536
La Grave,45.0601,6.2836,4.545081967213115
La Llagonne,42.5377,2.094,2.049726775956285
La Roche-de-Rame,44.7659,6.617,2.9076502732240463
La Soula,42.7225,0.419444,3.927049180327869
Lacourt,42.9332,1.1708,4.11967213114754
Laguiole,44.6943,2.8677,4.395628415300544
Lanau Lanau Hydroelectric Power Station France - Lanau Hydroelectric Power Station France,44.891,3.003,3.093715846994538
Landry,45.5637,6.7617,4.731967213114755
Langogne,44.7238,3.8338,3.581147540983604
Lantosque,43.9706,7.3049,3.7863387978142025
Laparan,42.671726,1.700991,4.01502732240437
Lardy Lardy Hydroelectric Power Station France - Lardy Hydroelectric Power Station France,44.662,2.583,4.250546448087429
Largue Largue Hydroelectric Power Station France - Largue Hydroelectric Power Station France,43.854,5.859,2.326502732240438
Laroquebrou,44.9744,2.1934,4.339071038251369
Larrau,43.01,-0.973,5.215300546448089
Laval,45.2362,5.9815,5.088251366120217
Laval cere & Laval de Cere  1 & 2 Hydroelectric Power Station France - Laval de Cere  1 & 2 Hydroelectric Power Station France,44.953,1.95,4.040437158469944
Laval-de-Cère/Barrage de Brugale,44.9443,1.9359,4.040437158469944
Lavours,45.8115,5.7724,3.65655737704918
Lazer le Lazer (Le) Hydroelectric Power Station France - Lazer (Le) Hydroelectric Power Station France,44.346,5.868,2.728961748633881
Le Bourg-d'Hem,46.3006,1.8404,2.8822404371584702
Le Cannet-des-Maures,43.3739,6.3755,3.066666666666667
Le Palais-sur-Vienne,45.8737,1.3248,3.711748633879782
Le Tech,42.4418,2.513,3.254098360655737
Licq atherey Licq-Atherey Hydroelectric Power Station France - Licq-Atherey Hydroelectric Power Station France,43.048,-0.886,6.18879781420765
Livet-et-Gavet,45.0905,5.9188,4.484699453551911
Livinhac-le-Haut,44.5968,2.2161,3.672950819672128
Lot Lot Hydroelectric Power Station France - Lot Hydroelectric Power Station France,44.663,2.664,3.960382513661202
Loudenvielle,42.7302,0.4323,3.617213114754101
Lugo di nazza Lugo Di Nazza Hydroelectric Power Station France - Lugo Di Nazza Hydroelectric Power Station France,42.091,9.316,2.366666666666667
Lusigny-sur-Barse,48.263,4.2773,2.712568306010929
Luz-Saint-Sauveur,42.8322,0.0177,5.8497267759562845
Luzenac,42.7199,1.7426,4.01502732240437
MONTELIMAR - Chateauneuf Du Rhone Hydroelectric Power Station France,44.499001,4.708,3.101639344262296
Malgovert,45.61787,6.79074,4.731967213114755
Mallemort Mallemort Hydroelectric Power Station France - Mallemort Hydroelectric Power Station France,43.715,5.205,2.5857923497267774
Manosque voix Manosque-Voix Hydroelectric Power Station France - Manosque-Voix Hydroelectric Power Station France,43.85081,5.83276,2.326502732240438
Marcillac - barrage la Valette,45.215,2.038,4.494808743169399
Marckolsheim MARCKOLSHEIM - Marckolsheim Hydroelectric Power Station France,48.15371,7.5898,3.079508196721312
Mareges MAREGES - Mareges Hydroelectric Power Station France,45.39171,2.36446,3.94726775956284
Mazamet,43.458,2.3893,4.417486338797817
Mazet Hydroelectric Power Station France - Mazet Hydroelectric Power Station France,45.801,1.803,4.116393442622952
Metz/Central hydraulique de Metz-Wadrinau,49.1198,6.154,2.743169398907105
Meyras,44.6766,4.2604,4.347814207650274
Millac/La Roche,46.1954,0.7055,3.077868852459017
Miramont-de-Comminges,43.0912,0.7558,3.4743169398907074
Mirandol-Bourgnounac,44.1468,2.1715,3.185245901639345
Mizoën,45.0431,6.1821,4.580601092896175
Monceaux La Virolle Hydroelectric Power Station France - Monceaux La Virolle Hydroelectric Power Station France,45.576,1.84,4.28169398907104
Montahut Montahut Hydroelectric Power Station France - Montahut Hydroelectric Power Station France,43.571,2.94,3.348907103825136
Montauban,44.0226,1.3638,2.630874316939893
Montbrun,44.5114,1.9032,3.513387978142076
Monteynard MONTEYNARD - Monteyard-Avigonnet Hydroelectric Power Station France,44.96118,5.68874,3.2972677595628426
Montezic MONTEZIC 1 - Montezic Pump Storage Hydroelectric Power Station France,44.73766,2.64342,4.088524590163934
Montpezat MONTPEZAT,44.69026,4.27215,4.347814207650274
Montsapey,45.5313,6.3673,5.381420765027324
Motz,45.9191,5.8448,3.366120218579236
Moux charmines Moux Charmines Hydroelectric Power Station France - Moux Charmines Hydroelectric Power Station France,46.277,5.554,4.313387978142078
Moûtiers,45.4864,6.5373,5.381420765027324
Méolans-Revel,44.371,6.498,3.3685792349726777
Méréville,48.5912,6.1369,2.908196721311474
Nantes-en-Ratier,44.9279,5.8283,3.2972677595628426
Nentilla Nentilla Hydroelectric Power Station France - Nentilla Hydroelectric Power Station France,42.772,2.213,1.8404371584699457
Neuville-sur-Ain,46.081667,5.379444,3.909562841530054
Noirefontaine/Dampjoux,47.3471,6.7644,3.9991803278688542
Nyer,42.5014,2.2744,2.928961748633879
Ocana Ocana Hydroelectric Power Station France - Ocana Hydroelectric Power Station France,41.946,8.935,3.39344262295082
Olargues,43.5411,2.9176,3.5877049180327854
Olette,42.5962,2.2423,2.543442622950821
Oloron-Sainte-Marie,43.163056,-0.591944,5.024043715846992
Oo Hydroelectric Power Station France - Oo Hydroelectric Power Station France,42.804,0.56,5.001639344262293
Oraison ORAISON - Oraison Hydroelectric Power Station France,43.92101,5.92438,2.5224043715847
Orelle,45.20308,6.57913,3.813661202185792
Orgeix,42.6757,1.8767,4.01502732240437
Orlu Orlu Hydroelectric Power Station France - Orlu Hydroelectric Power Station France,42.689,1.912,4.01502732240437
Ottmarsheim OTTMARSHEIM - Ottmarsheim Hydroelectric Power Station France,47.77399,7.52246,2.809016393442622
Pardies,43.3858,-0.5879,3.962021857923497
Passy,45.954,6.7398,5.812021857923499
Passy PASSY,45.91642,6.72592,5.657923497267759
Perles-et-Castelet,42.7179,1.774,4.01502732240437
Pied borne PIED DE BORNE - Pied-de-Borne Hydroelectric Power Station France,44.47198,3.98867,4.768852459016393
Pierre benite Pierre Benite Hydroelectric Power Station France - Pierre Benite Hydroelectric Power Station France,45.702,4.842,3.4672131147541
Pinet Hydroelectric Power Station France - Pinet Hydroelectric Power Station France,44.07,2.805,2.811748633879781
Plouasne,48.3118,-2.0078,2.407377049180328
Pointis-Inard,43.0837,0.7971,3.351912568306012
Pointis-de-Rivière,43.0911,0.6255,3.4743169398907074
Pont-de-Roide,47.3853,6.7628,3.765300546448089
Pontcharra,45.43293,6.03032,5.267759562841531
Port-Mort,49.169784,1.387683,2.645901639344263
Portillon le Portillon (Le) Hydroelectric Power Station France - Portillon (Le) Hydroelectric Power Station France,42.733,0.553,4.252185792349724
Poses,49.309674,1.236241,2.651639344262296
Pouget POUGET 4 - Pouget (Le) Hydroelectric Power Station France,44.0597,2.77,2.811748633879781
Pragneres Hydroelectric Power Station France,42.8211,0.01033,5.8497267759562845
Pralognan-la-Vanoise,45.3501,6.7208,4.238524590163936
Prayssac,44.502783,1.17322,3.112568306010929
Queige,45.719167,6.498611,4.447814207650271
Quinson Quinson Hydroelectric Power Station France - Quinson Hydroelectric Power Station France,43.699,6.051,2.0778688524590168
Rabodanges,48.8003,-0.2895,2.47431693989071
Rance tidal RANCE - Rance Tidal Hydroelectric Power Station France,48.618002,-2.023888,2.510382513661204
Randens RANDENS,45.52711,6.31996,5.386885245901637
Revin REVIN 1 - Revin Pump Storage Hydroelectric Power Station France,49.92556,4.61331,3.509562841530056
Rhinau RHINAU - Rhinau Hydroelectric Power Station France,48.28412,7.67728,2.9480874316939905
Rhue Rhue (La) Hydroelectric Power Station France - Rhue (La) Hydroelectric Power Station France,45.415,2.499,4.325956284153006
Roanne,46.0451,4.0801,3.012295081967215
Romanche-Gavet,45.117185,5.959087,4.484699453551911
Roquebillière,44.021389,7.307222,3.156557377049184
Sablons PEAGE DE ROUSSILLON - Sablons Hydroelectric Power Station France,45.307,4.797,3.15382513661202
Sail-sous-Couzan,45.7367,3.9618,3.968852459016394
Saint cassien Saint Cassien Hydroelectric Power Station France - Saint Cassien Hydroelectric Power Station France,43.602,6.841,3.3177595628415286
Saint chamas SAINT CHAMAS - Saint Chamas Hydroelectric Power Station France,43.52741,5.07342,2.2543715846994536
Saint dalmas Saint Dalmas Hydroelectric Power Station France - Saint Dalmas Hydroelectric Power Station France,44.047,7.586,3.925956284153005
Saint esteve SAINT ESTEVE - Saint Esteve-Janson Hydroelectric Power Station France,43.69049,5.38489,2.472950819672133
Saint georges commiers Saint Georges de Commiers Hydroelectric Power Station France - Saint Georges de Commiers Hydroelectric Power Station France,45.006,5.687,4.054371584699451
Saint guillerme SAINT GUILLERME - St. Guillerme Hydroelectric Power Station France,45.03048,6.07914,4.26366120218579
Saint pierre cognet,44.87249,5.77319,3.345901639344264
Saint-Alban-des-Villards,45.3146,6.2362,4.9535519125683045
Saint-Barthélemy-de-Séchilienne,45.0397,5.8221,4.054371584699451
Saint-Barthélemy-le-Plain,45.0453,4.7436,3.251092896174863
Saint-Christophe-en-Oisans,44.9289,6.2441,4.29617486338798
Saint-Cézaire-sur-Siagne,43.6597,6.8033,3.900819672131148
Saint-Dalmas-le-Selvage,44.2894,6.841,4.031420765027323
Saint-Denis-des-Murs,45.7797,1.5295,3.7396174863387937
Saint-Firmin,44.7936,6.0261,3.986065573770495
Saint-Flour/Centrale hydroelectrique EDF de Sauviat,45.7102,3.5096,4.155191256830599
Saint-Gervais-d'Auvergne,46.0192,2.8311,2.972950819672131
Saint-Gervais-les-Bains,45.857,6.741,5.620218579234972
Saint-Girons,42.9756,1.1531,3.233060109289621
Saint-Jean-de-Maurienne,45.2719,6.3455,4.588797814207651
Saint-Jeoire,46.1387,6.4645,3.8177595628415295
Saint-Julien-Mont-Denis,45.2803,6.4175,5.079508196721313
Saint-Julien-le-Petit,45.8223,1.7051,4.116393442622952
Saint-Laurent-du-Var,43.6865,7.1823,3.2669398907103813
Saint-Laurent-en-Beaumon,44.895278,5.858056,3.345901639344264
Saint-Laurent-en-Royans,45.0098,5.3463,3.9346994535519135
Saint-Lizier,43.0002,1.1292,3.233060109289621
Saint-Léonard-de-Noblat,45.841,1.4954,3.839344262295082
Saint-Mamet-la-Salvetat,44.8566,2.3054,3.975956284153004
Saint-Martin-du-Var,43.8162,7.1996,3.888251366120219
Saint-Maurice-Navacelles,43.8448,3.5064,4.149180327868856
Saint-Maurice-de-Lignon,45.233087,4.154719,3.049453551912567
Saint-Maurice-en-Valgodemard,44.7984,6.1126,3.986065573770495
Saint-Paul-sur-Ubaye,44.559,6.8207,3.133879781420766
Saint-Pierre-Chérignat,45.9602,1.6139,3.815027322404374
Saint-Pierre-en-Faucigny,46.0468,6.37475,4.3467213114754095
Saint-Priest-Taurion,45.906339,1.412259,3.8871584699453554
Saint-Étienne-de-Cuines,45.3454,6.2602,5.3423497267759545
Sainte Helene - La Coche,45.49667,6.51038,5.381420765027324
Sainte croix,43.73687,6.13423,2.331693989071037
Sainte tulle i&ii Sainte Tulle I&II Hydroelectric Power Station France - Sainte Tulle I&II Hydroelectric Power Station France,43.787,5.774,2.5060109289617487
Sainte-Agnès,45.2106,5.96,4.6568306010928975
Sainte-Foy-Tarentaise,45.5844,6.9414,3.706557377049181
Sainte-Marie-de-Cuines,45.3191,6.2942,5.079508196721313
Salignac Salignac Hydroelectric Power Station France - Salignac Hydroelectric Power Station France,44.138,5.979,3.012841530054644
Salon Salon Hydroelectric Power Station France - Salon Hydroelectric Power Station France,43.633,5.114,2.425136612021858
Sarrans SARRANS - Sarrans Hydroelectric Power Station France,44.82942,2.74042,4.090437158469944
Sassenage,45.20856,5.65681,4.356830601092897
Sault brenaz Sault Brenaz Hydroelectric Power Station France - Sault Brenaz Hydroelectric Power Station France,45.846,5.418,3.5163934426229515
Saussaz SAUSSAZ,45.20992,6.47663,3.813661202185792
Saut mortier Saut Mortier Hydroelectric Power Station France - Saut Mortier Hydroelectric Power Station France,46.372,5.642,4.410655737704919
Sautet le Sautet (Le) Hydroelectric Power Station France - Sautet (Le) Hydroelectric Power Station France,44.817,5.908,3.581147540983608
Sauto,42.5155,2.1488,2.086338797814209
Serdinya,42.5763,2.3226,2.3185792349726784
Serre poncon SERRE PONCON - Serre Poncon Hydroelectric Power Station France,44.47095,6.26967,3.2786885245901645
Servières-le-Château,45.1402,2.0225,4.447814207650275
Seyssel Hydroelectric Power Station France - Seyssel Hydroelectric Power Station France,45.971,5.834,3.366120218579236
Sisteron SISTERON 1 - Sisteron Hydroelectric Power Station France,44.17517,5.95215,2.8087431693989067
Soulom Soulom Hydroelectric Power Station France - Soulom Hydroelectric Power Station France,42.953,-0.069,6.040437158469944
St etienne cantales ST ETIENNE CANTALES - Saint Etienne Cantales Hydroelectric Power Station France,44.94516,2.21906,4.742349726775956
