name,latitude,longitude,mndwi
Aurland II H,60.805201,7.377305,-0.5125547647476196
Aurland II L,60.804331,7.378572,-0.4911781251430511
Aurland III,60.798131,7.571407,-0.4215090274810791
Aurland IV (Vangen),60.901828,7.178971,-0.4034450054168701
Aurland V (Reppa),60.804002,7.35285,-0.146125853061676
Bagn,60.827132,9.548789,-0.5531041026115417
Bardufoss,69.043788,18.589681,-0.429691880941391
Befring,61.609102,6.635326,-0.3600444197654724
Begna,60.202559,10.249582,-0.4639343619346618
Bele,63.017618,8.527644,-0.4956483542919159
Bergerfoss,60.227748,10.376135,-0.2695070505142212
Bergsbotn,69.433207,17.483038,-0.231877863407135
Bergselva,69.299368,19.985893,-0.2093162089586258
Bergstø,59.906073,6.497474,-0.4555338025093078
Berild,62.447595,7.487445,-0.4244397580623626
Berlifoss,58.945844,8.482479,-0.5445483922958374
Bingsfoss,59.989971,11.264708,-0.2975976169109344
Bjelland,58.405782,7.523531,-0.4180411100387573
Bjerka,66.062707,13.997822,-0.4789668917655945
Bjordalen,59.674243,8.558921,-0.4175834059715271
Bjølvo,60.440065,6.406111,-0.5498226284980774
Bjørdal,62.134077,6.298791,-0.42058926820755
Bjørgelva,69.144622,17.945353,-0.2202460467815399
Bjørkåsen,68.327861,16.786002,-0.4985105991363525
Bjørndalen,61.821713,5.799066,-0.4592155814170837
Bjørndalselva,61.5096,6.287082,-0.4106612801551819
Blådalselva,60.764629,5.385733,-0.4638460874557495
Blåfalli III H,59.874602,6.073856,-0.5490056276321411
Blåfalli III L,59.874725,6.074131,-0.5461607575416565
Blåfalli IV,59.930933,6.197613,-0.4868936538696289
Blåfalli V,59.919097,6.187562,-0.4927768111228943
Blåfalli Vik,59.844023,5.994117,-0.4264765679836273
Boen Foss,58.245048,8.1401,-0.1963446140289306
Bogna,64.228736,12.025878,-0.3980262577533722
Borgund,61.061044,7.822617,-0.4244745075702667
Borregaard,59.276365,11.129869,-0.1316835433244705
Braskereidfoss,60.706254,11.791752,-0.1381424069404602
Aurland I,60.8525,7.300704,-0.2491042464971542
Bratsberg,63.357887,10.447937,-0.4900939464569092
Brattingfoss,64.046234,11.082015,-0.4383618235588074
Brattset,62.802952,10.017076,-0.3669578731060028
Breiava,59.159053,6.612866,-0.5476694703102112
Breivikelva,67.054756,14.478863,-0.3923935890197754
Brokke,59.12481,7.5063,-0.4180615246295929
Brulandsfoss,61.435682,5.915368,-0.3424247503280639
Brunstad,62.284418,6.67713,-0.3953374326229095
Bruvollelva,64.266277,12.294282,-0.4738503992557525
Brødbølfoss,60.033452,12.371142,-0.456836462020874
Byafossen,64.038142,11.552689,-0.361813873052597
Byrkjelo,61.733639,6.508575,-0.3794152438640594
Byrte,59.496878,7.829058,-0.3424572646617889
Båtsvatn,68.090128,17.716649,-0.5051621198654175
Bøhnsdalen,60.286995,11.194128,-0.3610210418701172
Bøylefoss,58.596229,8.716276,-0.3156163096427917
Daja,67.082708,16.055171,-0.4172744154930115
Dale (Volda),62.063379,5.926892,-0.3931479454040527
Dale II,60.581955,5.823857,-0.4723266661167145
Dalelva,60.12831,6.233554,-0.3233269155025482
Dalsfos,58.96678,9.313175,-0.4505052268505096
Dalvatn,59.690494,6.570213,-0.478238582611084
Dauremål,61.829094,5.78213,-0.4134920537471771
Deveggåe,60.251962,8.83648,-0.4355173707008362
Dittielva,68.656321,18.784474,-0.4189344644546509
Dividalen,68.875556,19.560557,-0.3869267106056213
Djupdal,59.939501,9.339152,-0.4033373892307281
Dokka,60.810641,10.135008,-0.2999938130378723
Dokkelva,62.679671,8.137279,-0.5238023400306702
Dragefossen,67.023919,15.321611,-0.4525831937789917
Driva,62.627288,8.893746,-0.494549423456192
Duge,59.128899,6.892177,-0.3960728645324707
Duvedalen,60.960885,5.48906,-0.4723324179649353
Dversetelva,67.161093,15.405711,-0.4080149829387665
Dynjanfoss,58.951934,8.394045,-0.5538330078125
Dyrdalselva,61.116097,6.01307,-0.4463959038257599
Dyrnesli,61.204094,5.811217,-0.3795664608478546
Døla,63.951327,11.65664,-0.4649428725242615
Døvikfoss,59.885624,9.909036,-0.3725195825099945
Egge,61.683966,6.521126,-0.4206061065196991
Eid,60.720717,9.713376,-0.3075953722000122
Eidefossen,61.8037,9.303697,-0.3321166634559631
Eidsdal,62.225603,7.143688,-0.4146091938018799
Eidsfoss,59.297123,9.219933,-0.4338999986648559
Eidsfossen,61.756715,6.245702,-0.2567358911037445
Eikelandsosen,60.255341,5.74083,-0.5035847425460815
Einunna,62.231331,10.342027,-0.3944920301437378
Eiriksdal,61.238651,6.159359,-0.2831591665744781
Ekkjestølen,59.791456,6.767096,-0.4995760321617126
Eldao,61.46122,7.03845,-0.3868388533592224
Eldrevatn,61.01993,8.127023,-0.5264748334884644
Ellenelva,69.380694,19.644744,-0.3941682875156402
Embretsfoss,59.902164,9.925332,-0.386553406715393
Engeset,62.264103,6.860074,-0.4213797748088836
Evanger,60.662252,6.118739,-0.5015818476676941
Evenstad,58.543204,8.673748,-0.3656237721443176
Fagerli,67.116045,16.067266,-0.4008241593837738
Fagervollan,66.375658,13.657311,-0.4601514637470245
Fall,60.678333,10.352728,-0.4773334562778473
Faslefoss,60.958423,9.300065,-0.4236884713172912
Fausa II,62.357548,6.894803,-0.3260820209980011
Fellesanlegget Kykkelsrud-Fossumfoss,59.579898,11.100725,-0.0895136445760726
Finndøla,59.187073,8.039687,-0.5458394289016724
Finså,58.65991,6.698752,-0.4363171756267547
Fiskløysa,64.465473,14.03276,-0.34925377368927
Fivelandselva,59.674717,6.418735,-0.4911212027072906
Fjellet,59.400865,9.550383,-0.5176857113838196
Fjelna,63.199304,9.006507,-0.4960756301879883
Fjone,59.21679,8.451892,-0.4337985217571258
Fjæremsfoss,63.321965,10.436126,-0.4705137610435486
Flatenfoss 2,58.629922,8.688104,-0.28678759932518
Flatenfoss 3,58.629862,8.687982,-0.2668591439723968
Flittig,59.323002,9.53647,-0.4691020548343658
Flørli,59.010982,6.445127,-0.3282515704631805
Follafoss,63.986371,11.094741,-0.4172172248363495
Follsjå,59.659779,9.213667,-0.4725974500179291
Forneselva,69.596644,19.903016,-0.1617642045021057
Forsanvatn,67.950665,15.654038,-0.3962188065052032
Forsland,66.074163,13.047689,-0.0781186297535896
Forså,66.951346,14.2253,-0.4331742823123932
Fossan,63.027127,11.70028,-0.5232137441635132
Fossbråten,60.976724,9.295138,-0.3789820969104767
Fossheim,61.579621,6.502653,-0.3792645931243896
Fossmark,58.976905,6.24297,-0.4961552619934082
Framruste,61.937434,7.886853,-0.2650034427642822
Fritzøe,59.052673,10.018279,-0.2960087656974792
Frøland,60.384643,5.806852,-0.4338259696960449
Frøystul,59.824603,8.345011,-0.5129976868629456
Funna,63.440244,11.742539,-0.4609368145465851
Funnefoss,60.167127,11.529376,-0.3701025247573852
Furegardane,60.636372,6.17251,-0.3361216187477112
Furset,62.282863,6.884733,-0.4531244039535522
Fykanvannet,66.796795,14.000749,-0.2412884086370468
Gamlebrofoss,59.657714,9.651615,-0.3372564315795898
Gandvik,70.014732,29.115253,-0.4005569219589233
Gaudøla,62.685993,8.416823,-0.4169670939445495
Gaula,62.802846,11.370119,-0.3455353379249573
Gausbu,59.367561,7.892581,-0.4589966833591461
Gausvik I,68.608998,16.493108,-0.4720466732978821
Geithusfoss,59.928859,9.963443,-0.3937725126743316
Geitåni,60.649557,6.007385,-0.4612208902835846
Gire,60.501992,9.136954,-0.4844702780246734
Gisnafallet,62.694766,9.941145,-0.4378129541873932
Gjerdsvika,62.256071,5.583926,-0.3781889677047729
Gjesdal,61.487222,6.120527,-0.4155020117759704
Gjetingsdalen,60.138493,6.240125,-0.4304590821266174
Gjuva,60.929668,8.422985,-0.4286166131496429
Gjønaelva,60.260097,5.865826,-0.4902435541152954
Glomfjord,66.796875,14.000939,-0.2558410763740539
Gosland,60.608276,6.344046,-0.4022772908210754
Govddesåga,66.923648,14.393596,-0.5775861144065857
Grana,62.915995,9.680167,-0.5322559475898743
Gravfoss I,59.931023,9.945466,-0.4038016498088836
Gravfoss II,59.929421,9.946417,-0.2551231384277344
Gresslifoss,63.053018,11.489542,-0.3670046329498291
Grunnåi,59.517958,8.671041,-0.4166938364505768
Grytendal,65.184825,12.798047,-0.4981363415718078
Grytneselva,62.723486,8.114792,-0.3322128355503082
Gryto,60.414314,6.25049,-0.4388055801391601
Grytten,62.500671,7.776139,-0.3549928069114685
Grytåga,65.803544,12.72901,-0.2924340665340423
Gråsjø,62.933703,9.125257,-0.3491354286670685
Grøa,62.639218,8.730667,-0.3740791082382202
Grønsdal,60.44001,5.860706,-0.4923790097236633
Grønvollfoss,59.658549,9.207749,-0.3902543187141418
Grøslandselva,60.417901,9.375481,-0.4291550815105438
Grøvla,61.499777,5.975762,-0.3919223546981811
Gudåa,63.438872,11.616029,-0.360838919878006
Hafslund,59.274985,11.129381,-0.0181869752705097
Hakavik,59.624806,9.953291,-0.4056253731250763
Hammeren,59.996669,10.749974,-0.4540113806724548
Hanefoss,58.530183,8.334636,-0.5147963762283325
Hardeland H,59.657666,6.096468,-0.4303215742111206
Hardeland K,59.657561,6.096339,-0.4169667065143585
Harpefossen,61.581624,9.842172,-0.4753987789154053
Hatlestad,61.384128,6.737623,-0.1345253884792328
Haugafossen,60.28032,6.264236,-0.4388823211193084
Haugfoss,59.913781,9.885792,-0.3775867819786072
Haukeli,59.732555,7.544277,-0.3971169292926788
Haukland,58.465032,6.544322,-0.4833312630653381
Haukrei,59.204847,7.835123,-0.4464562535285949
Heggmoen,67.355703,14.8518,-0.4575976431369781
Hegsetfoss,63.164753,11.231371,-0.4005037844181061
Hekni,58.996124,7.54686,-0.4307016730308532
Helganes,59.499145,6.57497,-0.4586831033229828
Helgheim,61.561844,6.403492,-0.4276735484600067
Helgåa,62.061383,5.752021,-0.3341859877109527
Hellandsfoss,60.83077,5.881864,-0.3156907558441162
Hellandsfossen,60.832358,5.883056,-0.4543724060058594
Hellefoss,59.787085,9.900813,-0.0567530021071434
Hellifossen,65.066945,12.3519,-0.4199353456497192
Hemsil I,60.802417,8.638246,-0.5176090598106384
Hemsil II,60.705018,8.969284,-0.5208255648612976
Hensfoss,60.208303,10.239006,-0.2864526808261871
Herand,60.346716,6.404039,-0.4335373640060425
Herje,62.668789,7.532345,-0.4093188047409057
Herva,61.565819,7.86585,-0.3960879445075989
Hesjeberg,68.730314,17.470616,-0.4182171821594238
Hinøgla,61.495152,9.278089,-0.3384036719799042
Hisvatn,58.609254,6.895574,-0.5114669799804688
Hjartdøla,59.608253,8.713219,-0.5789443254470825
Hjelmeland,59.223845,6.219298,-0.460068792104721
Hodnaberg,60.55784,6.211286,-0.3580809235572815
Hofsfoss,60.185024,10.241127,-0.213012009859085
Hogga,59.310502,9.045155,-0.4345508813858032
Hogstad,59.321348,9.657249,-0.4887100458145141
Hol I (Urunda),60.62675,8.181679,-0.3636074066162109
Hol I (Votna),60.626677,8.182144,-0.3647602796554565
Hol II,60.611234,8.26258,-0.4177529811859131
Hol III,60.58293,8.404554,-0.4381665587425232
Holen,61.355592,7.086449,-0.3059461712837219
Holen I-II,59.353128,7.247817,-0.4834662079811096
Holen III,59.353127,7.247782,-0.4836741089820862
Holmen,60.849199,6.722972,-0.4576916992664337
Holsen,61.419767,6.158174,-0.4187025427818298
Hommelfoss,60.900223,5.617947,-0.4872836470603943
Hopland,61.863325,6.321515,-0.2619720697402954
Hopselva,60.31221,5.669692,-0.5425719022750854
Hovatn,58.983853,7.67232,-0.4726194739341736
Hove,61.066514,6.589224,-0.4464967846870422
Hovland,61.593455,5.443195,-0.4790329933166504
Hunderfossen,61.219683,10.439034,-0.4220897555351257
Hunsfoss,58.265174,7.966342,-0.3238952159881592
Hylen,59.557855,6.602344,-0.4093962907791137
Hynna,63.057755,11.43934,-0.3593483865261078
Håen,63.113494,10.478311,-0.4499934017658233
Håkvik,68.403304,17.42153,-0.1690489202737808
Hålandsfoss,61.330877,5.413983,-0.4573509395122528
Håvardsvatn,60.10165,6.913308,-0.486239343881607
Håverstad,58.505942,7.417104,-0.4310354590415954
Høgefoss,58.951596,8.517097,-0.478150874376297
Hønefoss,60.169989,10.25448,-0.2070512622594833
Høyanger K5A,61.21888,6.063321,-0.3521871864795685
Høyanger K5B,61.218822,6.063635,-0.3160045444965362
Høylandsfoss,58.281282,6.815432,-0.490069717168808
Ildgrubfossen,66.300896,14.350961,-0.3923211991786957
Imsland,59.478233,5.990793,-0.4673959910869598
Innset,68.659576,18.824753,-0.5014594793319702
Istad,62.805201,7.700295,-0.3968877494335174
Iveland,58.390377,7.894692,-0.3365900814533233
Jordal,62.754863,8.315464,-0.4611529409885406
Jordalen 2,60.869995,6.724412,-0.4293180704116821
Jostedal,61.520817,7.308742,-0.4668171405792236
Jukla,60.191554,6.389272,-0.498964250087738
Julfoss,63.41285,10.944374,-0.5548264384269714
Julskaret,63.140481,10.968042,-0.3893904685974121
Juvfossen,62.246257,6.890173,-0.4245995581150055
Jørundland,58.906297,8.22607,-0.5497189164161682
Jøssang,59.002831,6.081567,-0.4873009324073791
Jøssingfjord,58.326221,6.351906,-0.2298609167337417
Kaggefoss,59.947544,9.934564,-0.4705648422241211
Kaldestad,60.364247,6.150254,-0.2715705931186676
Kaldsåni,59.540832,7.33328,-0.3970153927803039
Kalvedalen,61.258271,8.757071,-0.5299189686775208
Kandal,61.671548,6.379287,-0.3792918026447296
Kangsliåga,66.148018,13.850365,-0.3720901012420654
Kanndalen,62.675889,8.157595,-0.3942945003509521
Kaupanger 3,61.198121,7.224067,-0.2608955204486847
Kildalen,69.665984,21.10666,-0.457459807395935
Kinnforsen,66.127928,13.61361,-0.1253820359706878
Kinso,60.351842,6.757931,-0.3760523498058319
Kiste,59.242816,9.811942,-0.4957849681377411
Kjela,59.736731,7.434555,-0.4911782741546631
Kjeldalselva,69.290812,19.910354,-0.4048234522342682
Kjensvatn,66.057335,14.243865,-0.3675231337547302
Kjosfoss,60.747019,7.134844,-0.4015747904777527
Kjøsnesfjorden,61.511812,6.60963,0.0109174819663167
Kleiva,59.739328,6.518956,-0.5096592903137207
Klosterfoss,59.198381,9.609542,-0.3172136843204498
Kløvtveit,60.976254,5.280915,-0.3119751513004303
Knutfoss,64.522753,12.426384,-0.4685176610946655
Kobbelv,67.621621,16.007076,-0.4444126486778259
Kobbholm,69.762373,30.706416,-0.0997171252965927
Kolsvik,65.209196,12.796868,-0.4305142164230346
Kongsfjord I,70.598729,29.057905,-0.4565165936946869
Kongsfoss,59.89513,9.911384,-0.450664758682251
Kongsvinger,60.202822,11.892736,-0.2275936752557754
Kopa,62.033469,6.39558,-0.302643746137619
Krogstadelva,68.884472,18.420259,-0.492401659488678
Krokevatn,60.983711,5.698632,-0.4184800386428833
Kuli,58.716285,6.632243,-0.5156491994857788
Kulu,60.616102,8.534165,-0.4647795855998993
Kupe,61.639534,5.098009,-0.2953845560550689
Kuråsfoss,62.673965,11.454045,-0.4617789089679718
Kvanndal,59.658147,6.985079,-0.33537557721138
Kvannvatn,66.417748,14.522988,-0.3038039207458496
Kvassteinåga,66.127891,13.572895,-0.3209244608879089
Kvemma,61.042128,7.767102,-0.4207882881164551
Kvilldal,59.526995,6.658841,-0.2793373465538025
Kvinen,58.935618,7.088094,-0.4824953973293304
Kvitno,60.174717,6.546339,-0.4187427759170532
Kvittingen,60.464284,5.915178,-0.5043787360191345
Kvænangsbotn,69.720002,22.057216,-0.4121424853801727
Kåven,70.117984,22.796744,-0.3494065403938293
Lakshola,67.451702,15.742424,-0.5650995373725891
Lang-Sima,60.507421,7.140704,-0.5344852209091187
Langdalselva,70.026561,22.099499,-0.4672524034976959
Langedal,61.563993,5.572292,-0.4789707958698272
Langedalen,62.072866,6.799832,-0.4165657162666321
Langfjord,65.375988,12.699796,-0.4231720566749573
Langfoss,58.901719,9.337977,-0.4757001996040344
Langvatn,66.336842,14.166999,-0.4476637840270996
Lassajavrri,69.658857,22.217542,-0.4745785295963287
Laudal,58.244885,7.515696,-0.5093844532966614
Lavkajohka,69.235588,20.523863,-0.5093525052070618
Leikanger,61.204764,6.708265,-0.5009059309959412
Leinafoss,60.831726,7.118358,-0.3513606488704681
Leirdøla,61.4371,7.23479,-0.5098322033882141
Leirelva,66.044449,14.063713,-0.5117385983467102
Leirfossene,63.372365,10.404037,-0.5327020287513733
Leiro,60.406628,7.376671,-0.3256773948669433
Leiråa,65.327052,12.918319,-0.423006147146225
Leknesvatn,61.434683,5.35534,-0.4733448624610901
Lindland,58.358826,6.300171,-0.4879811406135559
Linvasselv,64.652493,13.786226,-0.4188162088394165
Lio,59.465161,7.932223,-0.5625826120376587
Lislevatn,58.57946,7.967914,-0.4785307049751282
Litj-Hena,63.04971,11.487127,-0.3519787192344665
Litjfossen,62.662417,10.139673,-0.4007069766521454
Litledalen,59.663476,6.065529,-0.3630064129829407
Logna,58.763639,7.51007,-0.4692130386829376
Lomen,61.140411,8.881986,-0.4725766479969024
Lomi,67.120911,16.120824,-0.4779945313930511
Lutufallet,61.065634,12.581802,-0.3179093301296234
Lya,60.664311,8.680959,-0.4588575065135956
Lysebotn 2,59.065338,6.632272,-0.5609721541404724
Lysvatn,66.875106,13.84261,-0.2819277346134186
Løpet,61.163873,11.456755,-0.3099662065505981
Matre H,60.870058,5.596857,-0.4066774547100067
Matre M,60.872581,5.594089,-0.478815883398056
Mattisfoss,69.916531,23.013535,-0.0160003174096345
Maudal,58.764683,6.36841,-0.3480342626571655
Mauranger,60.127577,6.337427,-0.484588474035263
Mel,61.350357,6.573761,-0.2833707928657532
Mela,64.254483,12.545905,-0.4367601573467254
Melkefoss,69.399382,29.7873,-0.4333758354187011
Meråker,63.407563,11.776733,-0.385585069656372
Mesna,61.115301,10.454126,-0.3135168552398681
Middøla,59.929771,8.748934,-0.4892081916332245
Midtlæger,59.833807,6.9935,-0.4287962913513183
Midtre Tessa,61.842305,8.960191,-0.3701154291629791
Moflåt,59.883233,8.684686,-0.2590864598751068
Mosbakka,59.639354,6.298696,-0.4844816327095032
Mosvik,63.726499,10.865013,-0.4831355810165405
Muoidejohka,66.811343,14.644825,-0.4001748561859131
Mydalen,59.715441,8.699349,-0.5182785987854004
Myklebost,61.524872,6.35634,-0.3885279595851898
Mykstufoss,60.050395,9.19932,-0.5183560848236084
Myster,60.738619,5.806827,-0.479701429605484
Mågeli,60.132949,6.628084,-0.3210150301456451
Målset,60.978203,6.516092,-0.3805221319198608
Mår,59.885318,8.674014,-0.4736173748970032
Mølleelva,69.950044,23.06281,-0.3783553540706634
Mørre,63.927744,10.233434,-0.4097576737403869
Naddvik,61.176752,7.626967,-0.0331765450537204
Nea,63.032064,11.703242,-0.5146324038505554
Nedalsfoss,62.957739,12.098549,-0.4626434445381164
Nedre Bersåvatn,60.168571,6.671918,-0.3853518068790436
Nedre Fiskumfoss,64.543207,12.454644,-0.2469459027051925
Nedre Leiråga,66.441674,13.86279,-0.3247254490852356
Nedre Markevatn,61.462957,5.322115,-0.2508925795555115
Nedre Nea,63.155303,11.235879,-0.4852209091186523
Nedre Otta,61.792927,9.383549,-0.4834389686584472
Nedre Porsa,70.401409,23.627292,-0.492326945066452
Nedre Røssåga,66.052027,13.774634,-0.4623931646347046
Nedre Svultingen,61.154509,5.350066,-0.4590065479278564
Nedre Tessa 1,61.846025,8.96078,-0.3835028707981109
Nedre Tessa 2,61.846032,8.961143,-0.3839274942874908
Nedre Vinstra,61.564563,9.792926,-0.4556968808174133
Nes,60.603391,9.064691,-0.4791560471057892
Neselva,61.694729,6.373533,-0.2940261363983154
Nessane,61.13531,6.272163,-0.3373932242393493
Neverdalsåga,66.822241,13.980626,-0.4487907290458679
Niingen,68.53702,17.028627,-0.3968404829502105
Nomeland,58.356703,7.904827,-0.415467619895935
Norddalen,68.174304,17.919127,-0.4553069472312927
Nordvik,62.869929,8.622095,-0.4147509634494781
Nore I,60.267223,8.959338,-0.3189079165458679
Nore II,60.238241,9.00084,-0.402144581079483
Novle,59.831861,6.881373,-0.5303046107292175
Nybrufoss,59.667538,9.652135,-0.2114490717649459
Nybuelvi,60.553377,9.183276,-0.3713505268096924
Nye Suvdøla,59.1495,8.815056,-0.4530432522296905
Nye Verma,62.345564,8.046513,-0.3389074206352234
Nygard,60.892783,6.065015,-0.4874972701072693
Nygård,68.475637,17.626088,-0.1116295754909515
Nyset,61.163283,7.750692,-0.3400703966617584
Nørlandselva,60.822291,5.381364,-0.3981716334819793
Offervann,70.360458,26.891966,-0.2920711040496826
Oftedal I,58.542325,6.734958,-0.4746674299240112
Oftedal II,58.542997,6.709784,-0.3354891240596771
Oksebotn,60.738549,6.261966,-0.4376408755779266
Oksla,60.125942,6.568911,-0.4246481359004974
Oldereid,67.129685,14.955136,-0.2331380844116211
Oltedal,58.828059,6.055008,-0.4925522804260254
Oltesvik,58.851993,6.123135,-0.364030510187149
Ormsetfoss,63.84787,10.682239,-0.4323202073574066
Osa,61.237602,11.517878,-0.3834904730319977
Osbu,62.508165,8.473322,-0.260949045419693
Osdalen,61.992549,6.358703,-0.4689544439315796
Osen,58.662373,6.617867,-0.4812992215156555
Osfallet,61.201663,11.506418,-0.4621559679508209
Osteren,69.311689,17.166028,-0.5093050599098206
Pikerfoss,59.721147,9.594435,-0.4227297902107239
Pålsbu,60.433067,8.734342,-0.2798890173435211
Ramfoss,60.084174,9.816174,-0.4328740239143371
Rana,66.294966,14.270422,-0.4981346130371094
Rasdalen,60.636289,5.963677,-0.4497413039207458
Raukforsen,67.671732,16.060866,-0.270870566368103
Refsdal,61.021375,6.567661,-0.4447159767150879
Reinfossen,66.349608,14.342784,-0.2874141037464142
Reingardsåga,66.441763,14.259013,-0.4657057523727417
Reinset,62.804585,8.502891,-0.4254381954669952
Reinskar,66.944213,14.122051,-0.3789934813976288
Reinåga,66.037574,13.854985,-0.4035338461399078
Rekvatn,67.824218,15.993795,-0.2948957979679107
Rendalen,61.811303,11.114915,-0.4660436511039734
Reppa,66.645942,13.560479,-0.1586452573537826
Repvåg,70.773547,25.616486,-0.3578572571277618
Riksheimdal,62.340278,6.531834,-0.4702722132205963
Ringdal,62.08921,6.853629,-0.3836900293827057
Ringedalen,60.115822,6.625288,-0.444974422454834
Rognsfossen,60.632487,6.431703,-0.3302130997180938
Romøyri,61.285947,6.684627,-0.321424275636673
Rongkleiv,61.664138,5.912952,-0.4381716847419739
Roppa,61.240405,10.058534,-0.4440067410469055
Roskrepp,59.026674,7.089143,-0.5225090384483337
Rosten,61.860793,9.408787,-0.453582227230072
Rottenvik,69.600545,20.27112,-0.4628642499446869
Rusdalsåni,58.588596,6.506877,-0.4975618124008178
Rygene,58.406049,8.636195,-0.3495504558086395
Rånåsfoss,60.027536,11.323332,-0.1814034134149551
Råssåfoss,62.827032,8.701812,-0.412278264760971
Rødberg,60.263113,8.976154,-0.4209892451763153
Rødne,59.562936,5.871519,-0.4786984920501709
Røldal,59.818538,6.818576,-0.2489726245403289
Røneid,61.417,7.257286,-0.3219806551933288
Røstefoss,62.507535,11.263389,-0.4199447333812713
Røyrvikfoss,64.886275,13.562079,-0.3201670348644256
Sage,61.482112,7.440386,-0.4703890681266784
Sagefossen,61.614778,5.678216,-0.461544781923294
Sagelva,63.462784,11.512801,-0.4082248210906982
Sagevikelv,61.361474,5.561724,-0.4415163695812225
Sagfossen,67.904601,15.860028,-0.4364360868930816
Sagnfossen,61.161438,12.44547,-0.3466930687427521
Saksenvik,67.110578,15.462681,-0.3900077044963836
Salhuselva,67.805099,15.773792,-0.4301098585128784
Saltdalelva,69.515225,19.25669,-0.5161553025245667
Salvasskardelva,68.652366,18.897696,-0.218879833817482
Sama,63.111583,10.601726,-0.5120667815208435
Sarp,59.27644,11.133689,-0.1527610570192337
Saurdal,59.479142,6.692334,-0.5062391757965088
Savalen,62.185692,10.611858,-0.4714893698692322
Selselva,61.387342,5.61457,-0.5028985142707825
Sesselva,62.556419,7.161748,-0.4867827296257019
Seterkraft,62.674848,8.430747,-0.3347697854042053
Sevre,60.470494,9.22888,-0.4420287013053894
Sigdestad,61.834199,5.664874,-0.3724276721477508
Sildvik,68.397625,17.799681,-0.0972231775522232
Siso,67.323103,15.722386,-0.1182772070169448
Sjona,66.310342,13.563553,-0.5118167996406555
Sjøfossen,66.970862,14.146661,-0.2307205349206924
Sjønstå,67.19867,15.724273,-0.0105851711705327
Skagen,61.504615,7.706137,-0.3940747380256653
Skarelva,68.183906,17.306387,-0.4988351166248321
Skarg,59.350378,7.295355,-0.35252845287323
Skibotn,69.312883,20.34206,-0.377945065498352
Skjefstadfoss I,60.826503,11.610549,-0.378923088312149
Skjefstadfoss II,60.830494,11.611755,-0.284319519996643
Skjenaldfossen,63.293668,9.728589,-0.4684013724327087
Skjerdal,61.834041,5.974903,-0.3875137567520141
Skjerka,58.557967,7.367182,-0.5456017255783081
Skjomen,68.201085,17.36584,0.1667587161064148
Skjåk I,61.899278,8.227095,-0.4145903289318084
Skoddeberg,68.625246,17.260847,-0.4562042951583862
Skogfoss,69.372953,29.694029,-0.386403888463974
Skogheim,61.675014,5.783221,-0.458268404006958
Skollenborg,59.621986,9.667983,-0.4767215847969055
Skotfoss,59.207785,9.528109,-0.2229456603527069
Skravlåga,66.112053,13.53764,-0.25164794921875
Slind,63.192406,10.956678,-0.4148043990135193
Slunkajavrre,67.807909,16.115713,-0.4737248420715332
Smeland,58.669051,7.450992,-0.5659518241882324
Smådøla,61.736211,8.936282,-0.5302002429962158
Småvatna,69.684261,22.154025,-0.2780659794807434
Sokna,63.150398,10.317983,-0.4956682026386261
Solbergfoss,59.636706,11.154443,-0.0773666650056839
Solbjørn,68.004201,13.161108,-0.4543890058994293
Solhom,58.775692,7.012965,-0.554206132888794
Songa,59.779587,7.728818,-0.4528959989547729
Stakaldefoss,61.445797,6.009602,-0.4003112018108368
Standal,62.261338,6.416543,-0.4718048274517059
Stardalen,61.612472,6.548202,-0.231491133570671
Steinsfoss,58.300155,7.967539,-0.4781404435634613
Steinsland,60.923999,5.98594,-0.4141125082969665
Steinsvik,61.999557,5.854637,-0.3637256026268005
Stordal,60.960972,5.703188,-0.3662443459033966
Storelva,60.977974,5.48821,-0.4928208589553833
Storelvi,60.262074,6.624444,-0.3489487767219543
Storlia,60.390513,7.391766,-0.4903588891029358
Storlivatn,59.687516,6.521502,-0.5657886266708374
Storåselva,64.279771,12.617346,-0.4223025441169739
Storåvatn 1,66.474322,13.396543,-0.5540375709533691
Strandfossen,60.909193,11.525804,-0.3771837055683136
Straumsmo,68.73871,18.656695,-0.4683306217193603
Stølsdalselva,60.280322,6.289923,-0.4618753492832184
Suldal I,59.651863,6.824512,-0.4802606999874115
Suldal II,59.651863,6.824512,-0.4802606999874115
Sundsbarm,59.498545,8.633632,-0.4608548283576965
Sundsfjord,66.971196,14.157405,-0.3973943889141083
Svandalsflona,59.850284,6.962739,-0.5032623410224915
Svardøla,61.490419,6.983725,-0.3366487324237823
Svartdalen,60.790566,5.418863,-0.5571936368942261
Svartelva,63.637554,10.132666,-0.5222365260124207
Svartisen,66.724509,13.931344,0.0941738709807396
Svartkulp,59.729116,6.627519,-0.4616627097129822
Svean,63.279212,10.472662,-0.406768649816513
Svelgen I,61.771111,5.297622,-0.1527096778154373
Svelgen II,61.768853,5.304793,-0.3636543452739715
Svelgen III,61.716662,5.236697,-0.4187283217906952
Svelgen IV,61.768853,5.304793,-0.3636543452739715
Svelgfoss,59.582112,9.256108,-0.4782461822032928
Svorka,63.038848,8.655876,-0.379224956035614
Svorkmo,63.178053,9.772572,-0.5167700052261353
Sværen,61.281879,6.497773,-0.4121021032333374
Sy-Sima,60.506968,7.140933,-0.5230926871299744
Sylsjø,62.930266,12.151988,-0.3452799618244171
Syversætre Foss,60.62985,12.030383,-0.4256388545036316
