name,latitude,longitude,ndbi
Čierny váh Cierny Vah TG1 - Cierny Vah Pumped Storage Hydroelectric Power Plant Slovakia,49.0091,19.91203,0.008697385899722576
Žilina,49.21553,18.77683,0.03824828937649727
Arto blanca HE Blanca 1 - Arto-Blanca Hydroelectric Power Plant Slovenia,45.99027,15.38183,0.03494888171553612
Avče CHE Avce - Avce Pumped Storage Hydroelectric Power Plant Slovenia,46.08412,13.66757,0.40892940759658813
Boštanj HE Bostanj 1 - Bostanj Hydroelectric Power Plant Slovenia,46.01704,15.28121,0.04100584611296654
Brežice,45.89888,15.5882,-0.012546176090836525
Doblar HE Doblar 4 - Doblar II Hydroelectric Poqwer Plant Slovenia,46.11382,13.68811,0.023056067526340485
Dravograd HE Dravograd 1 - Dravograd Hydroelectric Poqwer Plant Slovenia,46.58558,15.01881,0.0006383941508829594
Fala HE Fala 1 - Fala Hydroelectric Poqwer Plant Slovenia,46.55874,15.44511,-0.2833267152309418
Formin HE Formin 1 - Formin Hydroelectric Poqwer Plant Slovenia,46.40251,16.03374,-0.028151733800768852
HE Moste 1 - Moste Hydroelectric Power Plant Slovenia,46.417,14.133,-0.2654109001159668
He Plave 1 - Plave I Hydroelectric Poqwer Plant Slovenia,46.05083333,13.59555556,-0.044593945145606995
Krško HE Krsko 1 - Krsko Hydroelectric Power Plant Slovenia,45.97461,15.48091,-0.08499302715063095
Mariborski otok HE Mariborski otok 1 - Mariborski Otok Hydroelectric Poqwer Plant Slovenia,46.56804,15.60415,-0.03600512817502022
Mavcice HE Mavcice 1 - Mavcice Hydroelectric Power Plant Slovenia,46.18387,14.40805,0.1367499828338623
Medvode HE Medvode 1 - Medvode Hydroelectric Poqwer Plant Slovenia,46.14578,14.41438,-0.0071390592493116856
Melje Melje Hydroelectric Poqwer Plant Slovenia - Melje Hydroelectric Poqwer Plant Slovenia,46.56087,15.67309,-0.09330669790506363
Mokrice,45.87102,15.67196,-0.26518407464027405
Ožbalt HE Ozbalt 1 - Ozbalt Hydroelectric Poqwer Plant Slovenia,46.57729,15.40599,0.0014321105554699898
Plave HE Plave - Plave II Hydroelectric Poqwer Plant Slovenia,46.05256,13.60608,0.004274542443454266
Solkan HE Solkan 1 - Solkan Hydroelectric Poqwer Plant Slovenia,45.98441,13.65506,0.03478303924202919
Vrhovo HE Vrhovo 1 - Vrhovo Hydroelectric Power Plant Slovenia,46.04415,15.22365,-0.015456787310540676
Vuhred HE Vuhred 1 - Vuhred Hydroelectric Poqwer Plant Slovenia,46.58659,15.27548,-0.027456270530819893
Vuzenica HE Vuzenica 1 - Vuzenica Hydroelectric Poqwer Plant Slovenia,46.59257,15.15301,-0.0843786969780922
Zlatoličje Zlatolicje Hydroelectric Poqwer Plant Slovenia - Zlatolicje Hydroelectric Poqwer Plant Slovenia,46.44793,15.78693,-0.021529437974095345
ALBARELLOS GRUPO 1,42.4333,-8.1443,-0.000456552515970543
ARTIES 1,41.798,1.9543,0.12469922006130219
AZUTAN,39.778999,-5.088,0.08634431660175323
Aguayo,43.095804,-4.000656,-0.1788521111011505
Alange,38.78625,-6.270417,0.20821347832679749
Alarcon Alarcon Hydroelectric Power Plant Spain - Alarcon Hydroelectric Power Plant Spain,39.565,-2.113056,0.05583025515079498
Aldeadavila,41.209335,-6.686566,0.11345779895782471
Arbon ARBON 1 - ArbonHydroelectric Power Plant Spain,43.477229,-6.730199,-0.049525462090969086
BARAZAR 1,43.009998,-2.685,-0.3048366606235504
BARCENA GR 1,42.57777778,-6.56083333,0.09033764153718948
BARRIOS DE LUNA 1 (MORA LUNA),42.85138889,-5.86416667,0.6426580548286438
BELESAR 1,42.628502,-7.7122,0.13397040963172913
BELESII,42.629002,-7.712,0.18038414418697357
BEMBEZAR,37.903,-5.207,-0.002757946727797389
BIESCAS 21,42.624001,-0.24,-0.18746976554393768
BUENDIA 1,40.398998,-2.784,0.151397705078125
BURGUILLO 1,40.424999,-4.534,0.32424989342689514
Bolarque 1/2/3,40.362584,-2.819307,0.07195108383893967
C.H. ARNOYA,42.233093,-8.126675,-0.30966904759407043
C.H. MILLARES II GRUPO 1,39.25,-0.7667,0.08374034613370895
C.H. RIALB 2.,41.93929,1.19562,0.0794423371553421
C.H. SAHECHORES,42.6325,-5.2025,-0.0030399353709071875
CALDES 2,42.5046,0.8006,-0.09926225244998932
CAMARASA II 1,41.8749,0.8781,0.14048147201538086
CANELLES,41.958,0.634,-0.2067040503025055
CASTREJON 1,39.852001,-4.474,0.1397731751203537
CASTRELO GRUPO 1,42.2917,-8.1136,-0.009576166048645973
CASTRO II - Castro Hydroelectric Power Plant Spain,41.575401,-6.1872,0.16434238851070404
CEDILLO 1,39.663898,-7.54,0.18348908424377441
CENTRAL HIDRAULICA DOMENO,42.6758,-1.2395,0.017680712044239044
CERNADILLA,42.0208,-6.417,0.05957934632897377
CIJARA 1,39.373001,-5.016,0.21656127274036407
COFRENTES HYDRO,39.247002,-1.094,0.06314477324485779
CORNATEL 1,42.471001,-6.813,0.18517404794692993
CORTES 1,39.242199,-0.8782,0.048805397003889084
Central Hidroelectrica de Conso,42.166873,-7.175245,0.20095720887184143
Central de l'embassament de Darnius Boadella,42.34038429,2.83505879,-0.034093987196683884
Central de l'embassament de La Baells,42.11826235,1.879835414,-0.1304626762866974
Central de l'embassament de Pasteral I,41.98449599,2.600532576,0.07189836353063583
Central de l'embassament de Sant Ponç,41.96268329,1.605051744,0.266040176153183
Central de l'embassament de Sau,41.96761928,2.414154641,0.03322142735123634
Central de l'embassament de Susqueda,41.98538029,2.571035327,-0.13257764279842377
Chanza,37.5586685,-7.520417,0.35829102993011475
Contreras,39.545417,-1.502917,0.353682279586792
DOIRAS 1 - Doiras Hydroelectric Power Plant Spain,43.386002,-6.825,0.03824624791741371
DUQUE,36.919998,-3.344,-0.04459461569786072
EL PUEYO,42.729062,-0.305922,-0.13438165187835693
ENTREPENAS 1,40.493,-2.75,0.20940543711185455
ERISTE 1,42.5899,0.4927,-0.1345061957836151
ESCALES 1,42.3161,0.7463,0.05286252498626709
EUME 1,43.403999,-8.043,-0.3952472507953644
Ebro,42.974583,-4.04875,0.09155245125293732
El Cairat,41.57079803,1.864241398,-0.01949230022728443
Estany gento sallente,42.500623,0.989212,0.07026708871126175
FLIX 1,41.2331,0.5472,0.44005098938941956
FRIEIRA,42.155998,-8.193,0.1662198305130005
GRADO I 1,42.164001,0.241,-0.016940008848905563
GUADALMENA 1,38.356998,-2.921,-0.13073895871639252
Gabriel galan,40.221274,-6.133104,0.38129550218582153
García de Sola/PUERTO PENA,39.145417,-5.18625,0.1328103393316269
Gobantes,36.95558,-4.798108,-0.03814367204904556
Guijo granadilla,40.180133,-6.142519,0.3458995521068573
Guillena GUILLENA GR 1 GENERAC,37.567315,-6.049541,0.2528274357318878
IZNAJAR 1,37.276001,-4.387,0.2093929946422577
Ibon de Ip,42.708,-0.496,0.0545685850083828
Itoiz,42.80375,-1.362083,0.49008065462112427
JM ORIOL 1 - Jose Maria de Oriol (Alcantara) Hydroelectric Power Plant Spain,39.730301,-6.8849,0.17286884784698486
LA BARCA 1,43.352001,-6.201,-0.2552568018436432
LA SERENA,38.912998,-5.413,0.2165168970823288
LAFORTUNADA CINQUETA 1,42.5741,0.1824,-0.22207887470722198
"LAFORTUNADA-CINCA GR,1",42.570999,0.202,-0.31259360909461975
LANUZA 1,42.709,-0.304,-0.04925207048654556
LAS CONCHAS 1,41.944,-8.035,0.05830506607890129
LAS ONDINAS 1,42.8427,-6.4701,0.013172290287911892
LAS PICADAS 1,40.333,-4.249,0.10643169283866882
Los Peares,42.465,-7.724,0.28330838680267334
MEDIANO 1,42.317001,0.2,0.6177299618721008
MENUZA,41.3217,-0.3508,0.09920753538608551
MEQUINENZA,41.368999,0.274,0.26434004306793213
MIRANDA 1 (HC),43.33083333,-6.20333333,-0.23925048112869263
MONTEFURADO 3,42.39111111,-7.2175,0.22375747561454773
MORALETS GR 1 GENERAC,42.569,0.757,-0.07918395102024078
Montamara,42.673534,1.235138,-0.03138544410467148
Muela,39.243581,-0.931709,0.047050803899765015
NUEVO CHORRO,36.914799,-4.771129,0.11027736961841583
Nansa Falls (Peña de Bejo hdam - Rozadio ror - Celis ror - Herrerías ror),43.133094,-4.3884443,0.031238526105880737
OLIANA 3,42.12055556,1.30694444,0.6712737083435059
ORELLANA,38.986,-5.538,0.3135260343551636
PAMPANEIRA 1,36.939999,-3.343,-0.1782023161649704
PEAREII,42.465,-7.724,0.28330838680267334
PENADRADA 1,42.854,-6.459,-0.3500593900680542
PONT DE REI 1,42.8384,0.739,-0.08502145856618881
PONTENOVO 1,42.3746,-7.2351,0.07035539299249649
PORTO,42.161999,-6.921,0.05075157806277275
PORTODEMOUROS,42.855,-8.189,0.09097140282392502
PORTODEMOUROS 1,42.855,-8.189,0.09097140282392502
PRADA 1,42.311001,-7.041,0.01072991918772459
PROAZA 1,43.259998,-6.007,-0.18138554692268372
PUENTE BIBEY 4,42.3342,-7.2152,-0.09898148477077484
Pintado,37.98416667,-5.95472222,0.06841569393873215
Portas Las,42.11625,-7.212083,0.46839669346809387
"QUERENO GR, 1",42.417,-6.832,0.027033932507038116
REGUEIRO (MAO) 1,42.342999,-7.475,-0.13447237014770508
REMOLINA 1,42.917,-5.05,-0.0767798200249672
RIBADELAGO 2,41.9781,-6.1404,0.13552626967430115
Ribarroja Riba-Roja,41.2512192,0.4870597,0.16736099123954773
Ricobayo RICOBA II1 - Ricobayo Hydroelectric Power Plant Spain,41.5260254,-5.9845018,0.1541958451271057
"S,EST IIG1",42.414001,-7.6496,0.42973169684410095
SALAS,41.924,-7.943,0.12026216834783554
SALIME 1 - Salime Hydroelectric Power Plant Spain,43.237,-6.847,0.06749443709850311
SALIME 3 - Salime Hydroelectric Power Plant Spain,43.237,-6.847,0.06749443709850311
SAN AGUSTIN 1,42.15333333,-7.07,-0.22825638949871063
SAN JUAN 1,40.373001,-4.312,0.37232276797294617
SAN PEDRO 2,42.45222222,-7.71361111,0.04900998994708061
SANTA MARINA 1,42.668999,-6.512,-0.07270282506942749
SEIRA HYDROELECTRIC PLANT ,42.478026,0.4360963,-0.07699821889400482
SEROS II 1,41.46861111,0.46194444,-0.04367799684405327
SOBRADELO 2,42.4139,-6.9191,0.014815118163824081
SOBRON 1,42.76722222,-3.10027778,0.1299276053905487
Salt de Freser,42.3642447,2.174705208,-0.24008435010910034
Santiago Jares,42.39305556,-7.08888889,-0.0033785728737711906
Saucelle SAUCE II 1 - Saucelle Hydroelectric Power Plant Spain,41.041734,-6.805412,-0.11867502331733704
Silvon SILVON 1 - Silvon Hydroelectric Power Plant Spain,43.387117,-6.825233,-0.12532348930835724
Soutelo,42.1543,-7.1887,-0.2059451937675476
TAMBRE II GRUPO 1,42.8368,-8.8498,-0.18960034847259521
"TANES GR,1 GENERAC,",43.221001,-5.428,0.12989898025989532
TAVASCAN INFERIOR,42.646,1.26,-0.13303303718566895
TERMENS,41.700183,0.735934,-0.06534644216299057
TERRADETS 1,42.0748,0.9162,0.017513198778033257
TORAN,42.2312,-7.8303,-0.11615601927042007
TRANCO DE BEAS 1,38.174999,-2.796,0.15014734864234924
Tajo encantada TJE1,36.908265,-4.763865,0.10697188973426819
Talarn Talarn Hydroelectric Power Plant Spain - Talarn Hydroelectric Power Plant Spain,42.17969,0.91314,0.20541992783546448
Torrejon,39.835871,-5.989523,0.060753144323825836
Tregurà,42.34174258,2.296907389,-0.21275390684604645
Urdiceto,42.67719,0.270431,-0.11177223920822144
VELLE GRUPO 2,42.3589,-7.851,0.4252617061138153
VIELHA 1,42.70888889,0.79722222,-0.02454211376607418
VILLANUA,42.706001,-0.52,-0.1691281795501709
Valdecanas,39.77787,-5.612464,0.1372794359922409
Valparaiso,41.993,-6.271,0.20836472511291504
Villalcampo VILLALC 21 - Villalcampo Hydroelectric Power Plant Spain,41.491101,-6.084608,0.23247908055782318
Villarino VLLRINO 1G - Almendra (Villarino) Hydroelectric Power Plant Spain,41.271328,-6.320278,0.005703717935830355
ZUJAR,38.917,-5.479,0.3542127013206482
Abelvattnet,65.545168,14.981899,0.08723501116037369
Ajaure,65.509167,15.625556,0.12450680136680603
Akkats Akkats Hydroelectric Power Station Sweden - Akkats Hydroelectric Power Station Sweden,66.6313945,19.819811,-0.007028958294540644
Alfta,61.341075,16.006847,-0.17172326147556305
Anjan,63.6833,12.6333,-0.21877260506153107
Asele,64.102,17.2891,-0.03776530921459198
Avesta Storfors,60.15,16.1667,-0.040659576654434204
Avestaforsen,60.15,16.1667,-0.040659576654434204
Balforsens krv,64.655189,18.48563,0.1637190729379654
Bassalt,56.51083333,13.40027778,-0.22277499735355377
Bastusel Bastusel G1 - Bastusel Hydroelectric Power Plant Sweden,65.403606,18.673154,0.06476104259490967
Batfors,64.832573,20.223732,0.025073247030377388
Bergeforsen Bergeforsen Hydroelectric Power Station Sweden - Bergeforsen Hydroelectric Power Station Sweden,62.5193565,17.3850875,0.17395387589931488
Bergvattnet,64.55,15.2333,-0.1636701375246048
Bergvik,61.2667,16.85,-0.17242339253425598
Bjorna,63.5667,18.55,-0.212190642952919
Bjurfors nedre krv,64.1023,19.5671,0.04825213924050331
Bjurfors övre krv,64.1023,19.5671,0.04825213924050331
Blasjön,64.74166667,14.25444444,-0.2419080138206482
Blybergs kraftverk,61.146912,14.146147,0.030110107734799385
Boden Boden Hydroelectric Power Station Sweden - Boden Hydroelectric Power Station Sweden,65.8078,21.6716,0.11007772386074066
Brynge,63.25888889,18.33222222,-0.13260911405086517
Bullerforsen,60.508889,15.436944,0.0341334231197834
Dabbsjö,64.607742,15.465791,-0.062236085534095764
Dejefors,59.60805556,13.47583333,-0.06409002095460892
Dönje,61.389765,16.388557,-0.025054382160305977
Edensforsen,63.68385,17.00645,0.057254597544670105
Edsele,63.40416667,16.55638889,0.018015895038843155
Eldforsen,60.43777778,14.22777778,-0.010059335269033909
Flasjön,60.0833333,13.9833333,-0.2636125087738037
Forshaga,59.52611111,13.49916667,-0.08415265381336212
Forshult,59.95583333,13.525,0.035566557198762894
Forshuvud,60.53527778,15.42222222,0.04205724969506264
Forsmo Forsmo Hydroelectric Power Plant Sweden - Forsmo Hydroelectric Power Plant Sweden,63.266912,17.204441,-0.18955156207084656
Frykfors Fryken,59.54375,13.299583,0.05096852406859398
Furudal,61.1667,15.1333,0.1334807574748993
Gaddede,64.5,14.15,-0.05171502009034157
Gallejaur Gallejaur G1 - Gallejour Hydroelectric Power Plant Seweden,65.127297,19.467367,0.08314672857522964
Gammelänge,63.141944,16.161111,0.06810151040554047
Gardiken gardikfors,65.476969,15.856519,-0.06432390213012695
Gejman,65.572,15.1816,-0.2831105589866638
Gidbole,63.40666667,19.05361111,-0.09179462492465973
Gidea,63.4725,18.9925,-0.11283352226018906
Gideabacka,63.331136,19.126693,-0.09969542175531387
Glava,59.53888889,12.55583333,-0.20320726931095123
Granfors,64.77972222,20.41638889,-0.1013088971376419
Grundfors,64.9654,17.5797,0.029134374111890793
Grundsjoarna,62.532083,13.092083,-0.03266409412026405
Grytfors,65.295466,19.11352,-0.1786797195672989
Hackren,63.197917,13.50875,-0.4978105127811432
Hallby Gulsele,63.821222,17.145008,-0.03007948026061058
Halvfari,62.43472222,13.45027778,-0.040212102234363556
Hammarforsens,63.112909,16.354573,0.057706013321876526
Harrsele,64.000342,19.566667,-0.23964299261569977
Harsprånget Harspranget G1 - Harspranget Hydroelectric Power Station Sweden,66.885309,19.818399,0.08172177523374557
Hermansboda,62.5418,15.8434,-0.04041974991559982
Hjalta,63.1837,17.0968,0.09456025063991547
Hojum Hojum Hydroelectric Power Plant Sweden - Hojum Hydroelectric Power Plant Sweden,58.2802,12.2785165,-0.04075532406568527
Horrmundsvalla,61.31305556,13.16,-0.0965505838394165
Hoting,64.1167,16.1667,-0.22809335589408875
Hylte,57.0025,13.26333333,0.05623489245772362
Hällforsens,64.58337,18.69227,-0.025779619812965393
Höljes Holjes Hydroelectric Power Station Sweden - Holjes Hydroelectric Power Station Sweden,60.9509665,12.545216,0.1111544668674469
Hölleforsen,62.950833,16.667778,0.17739327251911163
Juktans Storjuktan- Dammen,65.292975,17.2233,-0.034947775304317474
Juveln,63.7167,13.15,-0.302623450756073
Järkvissle,62.80183,16.637707,-0.40642237663269043
Järnvägsforsen,62.48861111,15.55444444,-0.2286430150270462
Järpströmmen,63.344498,13.460305,0.044031787663698196
Karsefors,56.501729,13.11362,-0.1719161421060562
Kattstrupeforsen,63.326439,14.579856,0.0793294683098793
Kilforsen Kilforsen Hydroelectric Power Plant Sweden - Kilforsen Hydroelectric Power Plant Sweden,63.5423,16.7629,-0.027682732790708542
Kinna,57.509323,12.683843,-0.20542262494564056
Klippen,65.88888889,14.98944444,-0.13280194997787476
Korsselbränna,64.467447,15.532646,-0.427577942609787
Krakerud,59.97972222,13.56361111,-0.02069564163684845
Krangfors,64.75,20.4666667,-0.42442095279693604
Krokströmmen Krokstrommen Hydroelectric Power Plant Sweden - Krokstrommen Hydroelectric Power Plant Sweden,62.04222222,14.89805556,0.01673147641122341
Kroppstadfors,59.75833333,12.35972222,-0.030587805435061455
Krångede Krangede Hydroelectric Power Plant Sweden - Krangede Hydroelectric Power Plant Sweden,63.14623,16.0706,0.029708441346883774
Kvarnsveden,60.4858035,15.43714285,0.002248339122161269
Kvistforsen,64.744883,20.863433,-0.05007798597216606
Kymmen,59.974327,12.757321,-0.37868833541870117
Laforsen,61.937373,15.521949,-0.19032497704029083
Laholm,56.5121,13.0437,0.12654061615467072
Landafors,61.25,16.6333333,-0.2327396422624588
Lanforsen,60.53111111,17.41638889,-0.07290870696306229
Langbjörn Langbjorn Hydroelectric Power Plant Sweden - Langbjorn Hydroelectric Power Plant Sweden,63.6366335,16.78694,-0.35416918992996216
Langed,58.924253,12.307601,-0.10118845105171204
Langströmmen,62.106128,14.995905,0.17376673221588135
Lasele,63.555408,16.840305,-0.21324364840984344
Laxede Laxede Hydroelectric Power Station Sweden - Laxede Hydroelectric Power Station Sweden,66.2682205,20.8259525,-0.21160493791103363
Leringsforsen,62.590859,16.40657,-0.27508342266082764
Letsi Letsi G1 - Letsi Hydroelectric Power Plant Sweden,66.503203,20.380167,0.11811308562755585
Letten,60.712207,12.667535,-0.30968230962753296
Ligga Ligga G3 - Ligga Hydroelectric Power Station Sweden,66.80939,19.896293,0.07753576338291168
Lilla Edet,58.1356,12.1199,0.07446342706680298
Lindbyn,60.50638889,14.99416667,-0.2871864140033722
Lottefors,61.4166667,16.4,-0.2699797749519348
Lovons Krv,63.829583,15.642083,-0.31688636541366577
Långå,62.46369,13.08091,-0.09701713919639587
Malgomaj,64.8,16.0167,-0.3564346134662628
Matfors,62.35,17.0333,-0.09546095132827759
Messaure Messaure G1 - Messaure Hydroelectric Power Station Sweden,66.691226,20.345341,0.04015526548027992
Midskog Vermunt Hydroelectric Power Plant Austria - Midskog Hydroelectric Power Plant Sweden,63.2411585,15.2339025,0.05686114355921745
Mockfjärd,60.501506,14.964287,-0.05963640287518501
Moforsen Hydroelectric Power Station Sweden - Moforsen Hydroelectric Power Station Sweden,63.36827,16.98765,0.11401518434286118
Motala,58.560479,15.082435,-0.1708204448223114
Munkfors,59.8386,13.5436,-0.26989176869392395
Nederede,62.4333,16.4833,-0.33619481325149536
Nissaström,56.841854,13.008626,-0.04328199103474617
Noppikoski,61.489883,14.709516,-0.154092937707901
Norrange,61.489482,16.381977,-0.08526226878166199
Nämforsen Namforsen Hydroelectric Power Station Sweden - Namforsen Hydroelectric Power Station Sweden,63.44027778,16.88083333,-0.014043251052498817
Näs Nas Hydroelectric Power Plant Sweden - Nas Hydroelectric Power Plant Sweden,60.1749285,16.476273,-0.005943150259554386
Näverede,63.223555,15.320856,0.2941613793373108
Olden,63.74985,13.54035,-0.19489999115467072
Olidan Olidan Hydroelectric Power Plant Sweden - Olidan Hydroelectric Power Plant Sweden,58.275,12.2726,-0.05027453228831291
Parki,66.74388889,19.20333333,-0.10194990038871765
Parteboda,62.517539,15.691329,-0.022451400756835938
Pengfors krv,63.921437,19.667553,-0.3759278953075409
Porjus Porjus G11 - Porjus Hydroelectric Power Station Sweden,66.954281,19.796076,-0.05435746908187866
Porsi Porsi G3 - Porsi Hydroelectric Power Plant Sweden,66.428961,20.653796,0.03284936025738716
Prästforsens krv,60.668611,17.076944,-0.08419907093048096
Ramsele,63.541981,16.45496,-0.10515351593494415
Randi,66.706406,19.516481,-0.06135537847876549
Rebnisjaure rebnis krv,66.499046,17.107241,-0.25148963928222656
Rengard,64.933513,20.046481,-0.21254082024097443
Ritsem Ritsem G1 - Ritsem Hydro Power Station Sweden,67.729796,17.48494,-0.022075174376368523
Rottnen,59.7925,13.10166667,-0.11425148695707321
Rusfors,64.717559,18.242239,-0.26900172233581543
Seitevare Seitevare G1 - Seitevare Hydroelectric Power Station Sweden,66.976846,18.573706,0.08919209986925125
Selsfors,64.74194444,20.63055556,0.013120785355567932
Sikfors,65.525764,21.183168,-0.027888378128409386
Sillre,62.77138889,16.71027778,-0.213187575340271
Sils,63.73444444,16.42583333,-0.33080095052719116
Skagern – gullspang,58.986325,14.106716,-0.07909907400608063
Skallböle,62.364099,16.962161,0.06335718929767609
Skedvi,60.398171,15.808669,-0.07778970152139664
Skoga,60.04472222,13.52805556,-0.12260947376489639
Skogaby,56.530556,13.183333,-0.15384343266487122
Skymnäs,59.94472222,13.53166667,0.020013481378555298
Soderfors,60.3833,17.2333,-0.13167119026184082
Solleftea,63.167911,17.277051,0.07546348124742508
Spjutmo,61.083948,14.318083,-0.06316718459129333
Stadsforsen,62.990118,16.65472,-0.1816924810409546
Stalon Stalon G1 - Stalon Hydroelectric Power Station Sweden,64.94388889,15.83111111,-0.2636567950248718
Stenkullafors,64.29432,17.246873,-0.16822421550750732
Stensele,65.054381,17.231956,0.14075371623039246
Storavan bergnäs krv,65.6833333,18.1666667,-0.23760637640953064
Storfinfors Storfinnforsen Hydroelectric Power Station Sweden - Storfinnforsen Hydroelectric Power Station Sweden,63.597923,16.1205895,0.07332226634025574
Stornorrfors Stornorrfors G1 - Stornorrfors Hydroelectric Power Station Sweden,63.85198,20.051344,-0.08027387410402298
Stugun,63.1625,15.6245,-0.05742846056818962
Svartafors,58.450011,15.491865,-0.16487310826778412
Svarthalsforsens,63.028896,16.569358,0.07379337400197983
Sveg Sveg Hydroelectric Power Plant Sweden - Sveg Hydroelectric Power Plant Sweden,62.01812,14.2453105,-0.18506382405757904
Sädvajaur sädva,66.467003,16.549485,-0.13011856377124786
Sällsjö,63.22388889,13.67861111,-0.15746749937534332
Tasan,60.76638889,12.84916667,-0.37874555587768555
Tasjo,64.2167,15.9,-0.14016413688659668
Torpshammar,62.472822,16.325252,0.18761427700519562
Trangfors,59.6333333,16.2,-0.28099578619003296
Traryd,56.584337,13.756098,-0.15861143171787262
Trängslet Trangslet G1 - Trängslet Hydroelectric Power Plant Sweden,61.381645,13.731379,0.2474084198474884
Tuggen,64.479423,18.878073,0.07174250483512878
Turinge,62.46055556,14.84527778,-0.13405942916870117
Umluspen,65.095,17.101667,-0.0844465121626854
Untra,60.43888889,17.34,-0.10997992008924484
Vargfors Vargfors Hydroelectric Power Station Sweden - Vargfors Hydroelectric Power Station Sweden,65.0222165,19.682859,-0.0011207732604816556
Vargön,58.355556,12.374444,0.045737382024526596
Vietas Vietas G1 - Vietas Hydroelectric Power Station Sweden,67.493432,18.353512,0.0008715149015188217
Viforsens,62.311094,17.172947,-0.16440224647521973
Vittjärv Vittjarv Hydroelectric Power Station Sweden - Vittjarv Hydroelectric Power Station Sweden,65.8460275,21.5538235,-0.17670248448848724
Volgsjöfors,64.55,16.75,-0.4123271405696869
Yngeredsfors,57.0531,12.778165,-0.10950437933206558
Älvkarleby Alvkarleby Hydroelectric Power Plant Sweden - Alvkarleby Hydroelectric Power Plant Sweden,60.5636805,17.44205,0.09886437654495239
Öjeforsen,62.02166667,15.25638889,-0.040084678679704666
Aarau stadt,47.39478173,8.035874583,0.022183077409863472
Aarberg Aarberg Hydroelectric Power Plant Switzerland - Aarberg Hydroelectric Power Plant Switzerland,47.0378524,7.271927211,-0.03233738988637924
Aarewerk thun,46.7616833,7.616856002,-0.08334622532129288
Aboyeu,46.18195706,7.03393846,-0.22109664976596832
Ackersand,46.24000507,7.874575928,-0.0885361060500145
Aegina,46.46817414,8.369523304,-0.20761501789093018
Airolo,46.5285,8.6088,0.048888932913541794
Albignawerk löbbia,46.37495221,9.658900883,-0.0528070442378521
Aletsch,46.35397488,8.042760235,-0.12545698881149292
Am löntsch,47.05663848,9.049114634,-0.07436276972293854
Amsteg,46.76675965,8.672923364,-0.27887865900993347
Ardon,46.216721,7.256573,-0.004473422188311815
Arniberg,46.76899448,8.665904129,-0.2590472996234894
Au schönenberg,47.52398098,9.186791025,-0.12174549698829651
Aue dotierzentrale,47.46945285,8.309635082,-0.11282685399055481
Augst,47.53676241,7.709688481,0.09985624253749847
Bannalp/Oberrickenbach,46.88030374,8.421259962,-0.26678839325904846
Bannwil,47.22937261,7.732298272,0.05144792050123215
Beznau,47.55780513,8.23714123,0.08401955664157867
Beznau-Wehrkraftwerk,47.5525,8.2286,0.06701074540615082
Biasca,46.33498852,8.982649599,-0.2116161584854126
Birsfelden,47.55986094,7.626364606,0.09688082337379456
Bisisthal,46.94662168,8.827997746,-0.2126195728778839
Bitsch,46.33364617,8.00759904,-0.09334846585988998
Bocki,46.84096379,8.63214556,-0.24711352586746216
Bondo,46.33399639,9.55121329,-0.2591690421104431
Bortel oberstufe,46.29345117,8.088158871,-0.3052319586277008
Bremgarten zufikon,47.34365443,8.345628025,-0.013285376131534576
Brigels tavanasa/Mutteins,46.75806217,9.071746229,-0.19501332938671112
Broc,46.60985762,7.109306753,-0.19568540155887604
Brummbach linthal,46.92764054,9.002303541,-0.1503729671239853
Brügg,47.1191459,7.258099814,-0.015373248606920242
Buchs altendorf,47.15699679,9.467100771,-0.14651769399642944
Bärenburg,46.59019154,9.421427226,0.053942132741212845
Bözingen,47.15450871,7.266550789,-0.040704380720853806
Bürglen unterschächen,46.87652924,8.663371668,-0.04796339198946953
Calancasca/Sassello,46.23920795,9.118549621,-0.21034906804561615
Campocologno,46.231495,10.14443839,-0.14605797827243805
Castasegna,46.33609811,9.515437008,-0.15908096730709076
Cavaglia,46.36809688,10.03630585,-0.20103420317173004
Centrale di Bavona,46.401001,8.551,-0.10658542811870575
Centrale di Cavergno,46.349998,8.6,-0.30634185671806335
Centrale di RobieiPS,46.464001,8.546,-0.2022634595632553
Centrale di Verbano,46.1201,8.7118,0.0737154632806778
Champsec,46.05712536,7.248063884,-0.2672998607158661
"Chancy pougny dot, passe pois",46.15987119,5.9753486,-0.010784314014017582
Chanrion,45.99977203,7.350620833,-0.044922176748514175
Charmey perré,46.61458556,7.161756538,-0.2805010974407196
Chippis rhône,46.28194587,7.547499966,0.0435410737991333
Châtelard - Barberine,46.058217,6.956967,-0.22400625050067902
Croix Croix Hydroelectric Power Plant Switzerland - Croix Hydroelectric Power Plant Switzerland,46.30817449,7.434100899,-0.24007539451122284
Dala,46.31872947,7.623784583,-0.13097603619098663
Dallenwil,46.91166368,8.393608875,-0.1760641187429428
Dernier,46.70209956,6.349937545,-0.21379800140857697
Diablerets,46.35306411,7.154650449,-0.22825153172016144
Dietikon,47.41033996,8.407980194,0.044993575662374496
Eglisau Eglisau Hydroelectric Power Plant Switzerland - Eglisau Hydroelectric Power Plant Switzerland,47.57491614,8.473322087,0.07631364464759827
Engeweiher,47.69348408,8.630435553,0.07698211818933487
Engi,46.98504265,9.153197541,-0.18880559504032135
Erlenbach,46.65688216,7.548118912,-0.1759064495563507
Ernen ERNE UNIT 3,46.39116874,8.13015041,-0.2625960409641266
