name,latitude,longitude,discharge
,41.085417,-0.077083,3.896
,50.510417,32.597917,9.862
,68.764583,58.572917,2.189
,67.585417,28.964583,6.806
,47.55625,38.514583,0.083
,68.364583,62.277083,1.396
,42.50625,19.597917,2.004
,41.277083,-8.702083,0.302
,37.927083,12.927083,1.583
,56.04375,52.414583,4.688
,64.064583,51.977083,1.526
,48.935417,10.61875,7.55
,51.785417,50.34375,1.482
,56.572917,56.939583,0.293
,46.752083,-1.68125,5.274
,43.627083,43.947917,9.59
,47.810417,27.75625,0.197
,56.789583,39.55625,0.109
,48.01875,23.847917,1.214
,69.102083,32.41875,2.579
,40.71875,31.539583,2.079
,31.002083,51.539583,7.16
,47.452083,38.38125,1.972
,34.897917,52.322917,0.003
,62.947917,54.80625,0.188
,59.989583,52.814583,0.347
,65.185417,-16.94375,1.763
,62.5125,12.154167,1.366
,40.160417,-4.989583,0.12
,45.152083,14.035417,8.156
,63.272917,32.572917,0.501
,53.23125,9.685417,1.87
,48.785417,40.960417,0.041
,43.18125,-4.902083,2.343
,43.23125,0.047917,2.296
,63.93125,-18.41875,6.813
,36.10625,49.289583,5.865
,22.73125,57.522917,1.693
,48.26875,57.76875,0.177
,63.489583,29.58125,0.414
,53.23125,-3.572917,5.357
,46.75625,4.83125,1.426
,48.897917,23.34375,0.706
,58.397917,33.210417,4.932
,63.397917,55.614583,0.247
,44.239583,18.872917,0.616
,51.652083,-3.314583,6.331
,65.16875,-18.385417,1.277
,38.189583,57.00625,2.256
,63.90625,54.539583,0.238
,64.435417,11.18125,3.526
,60.877083,24.835417,2.243
,17.702083,49.785417,2.189
,67.852083,60.335417,1.314
,65.152083,-15.85625,1.149
,41.164583,48.364583,0.955
,45.210417,15.814583,3.936
,64.039583,24.197917,0.295
,66.027083,27.622917,1.844
,57.110417,10.19375,0.201
,56.291667,14.654167,1.494
,75.602083,58.285417,4.237
,61.41875,12.60625,7.27
,53.16875,21.59375,2.402
,50.572917,10.50625,2.44
,55.152083,-2.197917,6.904
,41.002083,45.21875,7.494
,42.397917,20.289583,2.728
,46.402083,24.68125,0.284
,38.672917,-8.80625,0.196
,68.835417,63.010417,2.306
,48.577083,27.135417,0.056
,59.510417,38.23125,0.201
,67.402083,15.377083,2.432
,55.260417,-3.877083,3.113
,64.289583,40.185417,3.239
,63.527083,37.064583,0.326
,53.91875,27.547917,4.783
,79.527083,18.295833,1.251
,59.03125,33.464583,0.096
,53.752083,42.81875,0.537
,36.46875,29.410417,0.165
,51.889583,43.022917,2.09
,42.172917,-2.885417,4.437
,51.977083,29.83125,1.38
,45.747917,14.70625,2.465
,67.039583,56.552083,1.36
,66.747917,15.710417,3.952
,49.952083,59.035417,9.296
,44.814583,42.714583,2.304
,64.70625,-20.797917,5.896
,65.939583,46.377083,0.918
,36.960417,37.03125,4.585
,48.110417,55.139583,0.016
,64.39375,51.95625,0.771
,19.43125,42.547917,8.919
,45.097917,17.102083,1.152
,47.522917,-1.947917,8.437
,54.772917,24.614583,2.849
,54.43125,32.660417,2.017
,38.21875,29.177083,1.653
,47.722917,38.089583,7.794
,66.58125,57.835417,3.573
,50.247917,11.939583,0.523
,36.710417,42.285417,0.196
,22.277083,50.222917,0.002
,65.360417,58.10625,2.242
,45.835417,4.61875,2.354
,37.085417,57.235417,1.84
,41.06875,37.102083,0.187
,51.602083,-3.347917,0.129
,43.235417,-5.09375,4.1
,52.722917,20.472917,3.634
,48.74375,14.49375,2.094
,65.660417,48.39375,1.358
,44.714583,33.852083,2.981
,60.997917,45.785417,0.363
,52.76875,53.864583,1.528
,75.497917,61.84375,1.598
,43.710417,41.389583,1.932
,60.985417,45.40625,2.152
,55.65625,29.18125,0.81
,64.50625,39.989583,4.206
,27.639583,53.039583,0.027
,43.610417,40.689583,0.144
,35.28125,64.70625,3.432
,52.65625,-3.93125,0.235
,56.447917,9.59375,3.862
,38.51875,42.410417,3.704
,44.822917,38.14375,4.598
,67.00625,26.414583,4.184
,60.885417,39.152083,3.16
,30.785417,35.30625,2.28
,37.18125,32.23125,0.174
,52.90625,47.035417,1.186
,57.464583,13.65625,2.084
,51.202083,20.052083,3.465
,62.78125,54.539583,2.122
,54.872917,53.435417,4.2
,66.477083,49.739583,0.102
,38.339583,41.839583,0.121
,60.422917,33.289583,0.139
,26.927083,58.43125,0.365
,39.10625,37.24375,0.309
,47.860417,12.435417,0.584
,40.877083,40.114583,4.019
,49.00625,38.51875,5.04
,64.485417,-15.610417,7.079
,53.36875,51.072917,0.043
,54.152083,20.302083,1.451
,65.68125,14.58125,4.159
,45.33125,17.897917,2.679
,43.63125,40.814583,0.17
,43.410417,0.814583,1.411
,51.86875,21.522917,0.112
,52.472917,24.114583,2.188
,60.602083,55.214583,3.398
,48.85625,24.547917,6.242
,39.739583,42.89375,4.872
,58.04375,-4.977083,0.33
,49.73125,39.002083,0.041
,56.122917,36.664583,2.245
,62.277083,43.260417,3.849
,45.835417,26.064583,1.165
,31.102083,61.147917,0.005
,63.272917,45.91875,2.87
,64.68125,11.810417,3.129
,56.34375,25.064583,6.667
,63.239583,42.839583,0.913
,60.735417,41.610417,4.207
,63.43125,43.264583,3.228
,57.902083,33.977083,0.867
,55.414583,43.564583,0.076
,61.839583,47.51875,1.601
,23.38125,58.10625,1.851
,63.302083,44.227083,0.228
,26.610417,62.660417,0.374
,38.29375,23.69375,0.377
,63.89375,58.58125,3.942
,47.585417,29.48125,1.216
,40.347917,40.039583,4.453
,51.089583,36.447917,0.072
,38.639583,36.06875,0.447
,68.53125,19.589583,0.18
,57.422917,-2.352083,0.169
,60.177083,8.027083,0.603
,49.98125,36.05625,3.351
,35.510417,48.322917,1.73
,56.760417,40.78125,0.068
,69.83125,25.514583,2.86
,50.252083,47.927083,0.031
,53.672917,8.877083,2.506
,61.472917,53.597917,0.875
,64.21875,55.589583,0.22
,61.110417,23.302083,0.14
,51.802083,53.33125,0.023
,43.75625,3.102083,4.438
,45.064583,34.614583,2.301
,36.322917,48.15625,6.384
,60.872917,15.022917,7.301
,66.902083,20.58125,2.299
,42.602083,19.45625,3.897
,37.997917,39.939583,1.128
,43.185417,-8.389583,0.198
,47.71875,-2.44375,0.144
,53.410417,53.777083,0.057
,62.88125,45.547917,9.233
,45.13125,2.997917,4.153
,38.910417,29.039583,1.383
,72.760417,55.314583,2.285
,50.052083,38.14375,0.066
,72.16875,55.114583,7.687
,36.697917,41.85625,0.09
,36.664583,52.53125,0.998
,49.360417,11.422917,1.285
,60.14375,36.702083,0.42
,45.647917,10.197917,5.488
,60.76875,54.922917,1.132
,45.68125,0.69375,0.648
,64.43125,56.61875,4.828
,66.05625,-22.239583,2.62
,50.172917,46.285417,0.051
,52.035417,24.45625,2.632
,51.422917,4.772917,1.375
,53.247917,57.714583,4.729
,36.510417,53.085417,8.541
,68.34375,36.09375,1.7
,39.49375,33.352083,2.872
,48.077083,8.410417,0.636
,59.560417,46.152083,6.244
,35.327083,25.110417,1.918
,42.885417,-7.072917,0.795
,62.177083,49.46875,0.123
,28.047917,52.060417,1.2
,62.10625,28.63125,3.313
,44.622917,23.964583,9.375
,50.377083,16.185417,3.183
,66.99375,30.364583,2.211
,58.04375,51.089583,6.114
,36.160417,46.977083,2.303
,44.214583,15.252083,1.286
,34.114583,64.335417,4.302
,58.697917,28.53125,5.314
,64.302083,26.385417,1.804
,58.997917,27.164583,6.68
,65.272917,-14.010417,1.501
,38.36875,-3.94375,3.541
,58.31875,28.002083,1.314
,20.527083,42.102083,3.857
,61.78125,52.360417,3.236
,58.914583,36.25625,1.785
,67.45625,55.014583,4.721
,41.035417,41.189583,0.219
,66.735417,26.685417,2.391
,58.260417,39.660417,0.623
,52.764583,-0.877083,2.397
,43.027083,18.85625,0.141
,22.414583,52.264583,2.287
,29.197917,59.585417,7.577
,55.589583,38.947917,0.701
,62.464583,43.677083,1.15
,47.789583,36.389583,0.034
,52.960417,6.60625,0.892
,46.03125,15.98125,4.996
,42.522917,-8.527083,8.126
,54.522917,44.627083,1.204
,52.889583,11.327083,1.294
,40.522917,-8.664583,1.734
,50.539583,-4.414583,2.642
,57.28125,22.30625,2.892
,57.702083,35.172917,0.817
,36.422917,47.097917,1.987
,52.002083,-1.297917,1.543
,49.935417,11.289583,1.206
,65.752083,54.560417,1.836
,31.13125,44.839583,1.511
,56.627083,45.63125,5.065
,68.31875,37.13125,5.587
,62.477083,6.44375,0.697
,66.552083,22.00625,0.86
,35.78125,50.88125,1.853
,37.660417,-2.677083,2.494
,38.427083,-3.94375,0.019
,42.072917,43.164583,0.104
,49.735417,18.622917,0.299
,52.764583,-0.802083,1.544
,62.952083,42.185417,0.269
,48.785417,33.04375,1.258
,41.75625,-5.227083,0.051
,47.327083,22.30625,5.569
,52.935417,12.402083,1.86
,40.78125,8.39375,1.689
,56.89375,29.752083,1.755
,63.94375,-17.785417,3.786
,66.822917,45.485417,0.427
,50.914583,-1.26875,1.245
,49.264583,25.014583,5.966
,46.75625,5.29375,9.636
,67.614583,55.48125,7.793
,57.097917,33.73125,0.096
,67.00625,22.402083,1.528
,39.227083,-8.622917,0.271
,40.06875,32.59375,5.135
,43.89375,-0.85625,0.108
,79.247917,18.45625,0.985
,52.48125,24.20625,0.066
,54.86875,29.402083,1.261
,54.74375,58.814583,8.76
,54.310417,35.402083,0.211
,34.439583,36.014583,0.762
,59.772917,49.797917,1.171
,62.802083,14.10625,1.837
,58.91875,42.38125,4.067
,40.364583,16.522917,0.289
,58.53125,38.535417,4.48
,59.38125,37.427083,0.423
,43.760417,17.23125,3.361
,48.535417,23.21875,1.503
,48.185417,27.79375,1.275
,38.635417,-7.422917,1.235
,69.710417,28.94375,6.066
,46.814583,28.897917,1.246
,64.65625,-17.077083,1.267
,54.452083,38.48125,4.189
,32.789583,58.885417,7.366
,57.647917,31.597917,2.434
,57.75625,34.91875,0.702
,38.089583,21.95625,0.613
,54.49375,58.285417,0.552
,57.327083,47.885417,3.792
,38.48125,44.80625,2.189
,33.497917,67.16875,4.795
,52.277083,49.08125,1.695
,37.00625,50.435417,0.263
,55.614583,56.739583,0.204
,35.089583,57.272917,0.024
,78.560417,17.56875,0.536
,49.727083,19.664583,0.157
,56.922917,13.64375,3.185
,56.04375,30.11875,0.14
,59.322917,24.652083,3.637
,55.35625,41.610417,2.657
,50.085417,19.95625,1.393
,64.335417,35.127083,2.502
,44.14375,18.635417,2.389
,43.885417,40.502083,7.1
,52.135417,0.139583,1.598
,57.985417,47.514583,8.781
,67.635417,40.56875,2.521
,51.56875,39.58125,0.044
,63.86875,40.93125,1.539
,49.68125,20.922917,2.743
,50.785417,37.597917,1.28
,49.685417,58.502083,2.093
,46.410417,40.98125,0.452
,54.272917,-7.489583,0.123
,67.84375,58.160417,1.543
,57.45625,10.189583,0.622
,57.247917,23.047917,3.429
,60.972917,47.71875,0.185
,49.710417,44.360417,9.206
,60.164583,32.827083,1.32
,59.927083,34.985417,1.236
,68.81875,62.402083,3.757
,48.052083,-2.535417,0.216
,59.039583,17.33125,0.079
,41.272917,23.435417,0.147
,34.552083,38.010417,2.201
,49.60625,1.872917,0.576
,46.164583,22.764583,0.217
,52.10625,16.38125,3.493
,66.447917,21.03125,4.089
,63.45625,9.889583,3.506
,64.464583,18.185417,2.121
,45.36875,1.089583,3.037
,51.95625,0.447917,0.153
,50.25625,55.522917,8.571
,38.072917,47.222917,1.546
,60.339583,50.197917,2.516
,53.585417,43.527083,1.617
,54.81875,-6.302083,8.253
,25.652083,42.60625,5.323
,54.939583,31.51875,1.916
,57.110417,35.697917,2.09
,68.135417,66.135417,1.805
,43.55625,-5.897917,1.717
,46.26875,40.410417,0.443
,47.40625,16.952083,3.778
,55.939583,8.872917,3.966
,48.972917,-0.085417,7.451
,54.377083,44.164583,0.197
,49.760417,5.39375,3.496
,69.310417,49.689583,3.666
,51.127083,10.660417,0.18
,66.422917,18.789583,1.365
,61.389583,35.347917,0.94
,59.752083,58.347917,2.096
,60.047917,8.13125,3.462
,44.447917,0.397917,2.948
,65.164583,14.53125,0.284
,43.235417,44.50625,0.355
,55.189583,29.927083,2.003
,52.26875,48.89375,0.05
,47.86875,-4.222917,2.435
,37.347917,27.772917,2.523
,68.160417,26.16875,1.337
,39.160417,42.71875,1.314
,56.222917,56.74375,2.315
,34.30625,66.214583,1.387
,37.514583,34.60625,0.11
,54.872917,-6.547917,0.345
,41.877083,34.26875,2.303
,42.65625,45.847917,2.879
,52.09375,21.472917,3.391
,61.71875,45.177083,3.493
,64.264583,57.89375,1.37
,53.23125,-1.422917,1.815
,47.247917,10.23125,0.412
,46.335417,25.102083,1.487
,62.98125,54.64375,4.22
,66.172917,55.56875,0.136
,38.389583,-1.872917,0.046
,62.53125,6.672917,1.032
,52.74375,27.14375,7.517
,55.510417,37.427083,3.436
,27.40625,58.160417,0.291
,52.164583,-7.935417,0.987
,56.55625,59.864583,1.505
,68.947917,26.622917,5.995
,59.839583,33.11875,1.166
,33.68125,52.26875,1.989
,63.452083,26.59375,1.552
,53.03125,-2.985417,0.279
,53.64375,23.747917,1.642
,67.60625,39.68125,3.635
,57.897917,31.38125,8.235
,64.96875,13.00625,0.133
,61.36875,52.502083,4.591
,49.864583,16.739583,0.173
,38.91875,56.039583,4.316
,56.672917,22.36875,3.27
,35.910417,46.222917,0.674
,54.585417,-1.822917,1.354
,48.427083,0.10625,8.975
,44.83125,15.777083,0.627
,53.402083,-1.789583,1.388
,79.572917,14.21875,0.402
,51.664583,6.08125,0.976
,48.85625,24.877083,3.031
,51.289583,59.722917,3.598
,39.21875,-6.847917,3.587
,36.10625,46.502083,9.198
,49.485417,29.65625,0.032
,52.472917,-8.602083,0.19
,34.072917,57.422917,4.256
,36.122917,43.697917,1.295
,52.93125,20.572917,0.072
,52.560417,54.110417,1.642
,33.035417,46.64375,0.092
,33.314583,49.072917,0.351
,63.702083,48.977083,0.541
,50.614583,22.302083,1.563
,66.977083,16.90625,4.243
,62.64375,42.25625,2.006
,47.872917,24.977083,4.877
,57.53125,34.027083,0.677
,65.085417,29.152083,3.257
,47.26875,38.41875,5.648
,32.014583,55.960417,1.555
,38.44375,58.564583,0.013
,38.35625,58.71875,0.005
,27.202083,55.63125,1.956
,33.63125,48.63125,0.591
,53.41875,52.347917,0.256
,56.78125,31.64375,4.585
,49.64375,35.44375,1.202
,67.06875,35.289583,1.503
,50.147917,34.285417,3.203
,53.372917,-6.627083,1.008
,68.63125,23.585417,1.943
,59.13125,54.48125,0.88
,51.33125,45.247917,0.052
,60.152083,55.635417,0.96
,40.39375,-3.94375,2.612
,68.710417,63.539583,2.084
,50.939583,21.36875,5.18
,19.15625,49.352083,0.203
,60.302083,39.852083,1.942
,54.485417,22.122917,0.533
,62.11875,46.335417,0.227
,40.84375,9.552083,1.067
,53.827083,44.522917,0.167
,50.65625,29.989583,5.16
,59.29375,39.052083,0.319
,52.397917,-2.247917,4.398
,30.55625,51.91875,0.258
,49.114583,38.172917,7.565
,45.810417,28.535417,1.582
,39.460417,40.697917,2.432
,50.64375,4.235417,2.843
,51.222917,34.235417,4.566
,47.55625,38.38125,1.35
,57.839583,53.685417,6.062
,32.672917,57.622917,0.017
,62.260417,33.710417,0.185
,47.58125,33.010417,2.974
,54.76875,28.214583,9.664
,48.139583,29.660417,1.687
,42.96875,-3.43125,0.218
,59.139583,43.247917,7.524
,48.672917,24.04375,0.236
,63.9,-19.658333,1.36
,63.45625,-18.402083,2.555
,39.03125,38.31875,1.496
,46.852083,30.58125,5.454
,14.110417,44.447917,0.195
,68.26875,62.060417,1.156
,40.08125,26.527083,2.521
,46.26875,0.022917,1.685
,64.41875,-21.747917,6.752
,34.152083,64.20625,6.213
,40.872917,21.05625,2.898
,48.54375,23.489583,0.45
,45.63125,25.997917,2.233
,48.002083,28.13125,2.046
,52.747917,25.439583,1.938
,54.647917,34.152083,3.649
,66.339583,49.910417,3.144
,67.722917,52.147917,0.398
,52.285417,-7.385417,2.618
,44.910417,7.55625,1.564
,26.877083,55.235417,8.323
,33.552083,64.514583,5.018
,53.59375,13.239583,6.746
,52.039583,-1.297917,2.66
,60.597917,37.11875,9.446
,40.910417,47.602083,1.874
,63.972917,-18.339583,0.412
,55.060417,51.739583,0.071
,56.56875,50.40625,1.176
,38.389583,40.527083,0.875
,47.61875,5.064583,0.789
,52.50625,-2.197917,1.469
,60.46875,34.16875,8.222
,53.75625,53.91875,2.036
,36.797917,57.172917,0.123
,46.314583,14.922917,5.406
,42.364583,1.589583,9.027
,56.76875,48.06875,3.805
,47.227083,26.152083,0.157
,35.064583,24.785417,7.562
,50.14375,2.364583,3.393
,48.752083,24.85625,0.418
,60.352083,48.452083,0.235
,52.927083,41.89375,1.426
,39.70625,43.060417,3.925
,49.902083,57.364583,5.399
,50.79375,29.03125,8.408
,62.66875,55.347917,6.952
,64.085417,59.05625,5.153
,29.039583,59.752083,0.038
,35.91875,48.864583,0.285
,34.28125,35.93125,1.473
,51.55625,24.260417,0.302
,50.73125,4.23125,7.824
,43.835417,41.164583,6.338
,65.447917,54.189583,1.734
,59.05625,32.46875,0.644
,56.747917,32.360417,2.386
,54.639583,58.885417,0.195
,55.939583,38.210417,7.651
,36.922917,-6.347917,6.494
,56.33125,60.14375,0.094
,47.760417,7.064583,3.298
,45.93125,17.822917,3.675
,60.847917,42.60625,0.073
,53.052083,-2.014583,2.496
,37.327083,14.052083,6.284
,35.01875,51.96875,0.964
,45.272917,40.19375,0.072
,49.03125,10.385417,0.937
,38.83125,56.860417,0.464
,28.19375,59.597917,0.186
,42.54375,8.79375,0.352
,43.347917,-3.327083,2.871
,70.514583,29.352083,0.509
,56.039583,9.78125,0.248
,64.735417,49.685417,0.248
,38.70625,27.45625,3.403
,40.16875,-6.660417,1.545
,33.86875,35.997917,5.898
,65.089583,13.685417,2.481
,59.527083,50.577083,0.415
,79.210417,13.46875,0.155
,69.21875,22.122917,5.36
,62.022917,7.58125,2.583
,59.760417,56.160417,0.89
,55.58125,8.464583,2.013
,38.589583,48.797917,1.247
,59.59375,40.09375,0.137
,61.34375,31.81875,6.311
,41.677083,42.364583,2.853
,54.314583,29.752083,2.997
,22.472917,57.660417,6.823
,40.38125,31.835417,0.069
,60.335417,42.427083,7.013
,61.839583,52.285417,5.401
,46.160417,39.747917,2.607
,49.30625,-0.46875,1.986
,51.789583,35.410417,0.14
,32.26875,50.839583,6.041
,55.914583,56.072917,0.118
,67.889583,17.777083,4.752
,63.835417,14.285417,1.138
,47.439583,-1.289583,1.211
,38.697917,29.735417,1.3
,53.83125,40.510417,0.994
,62.847917,24.489583,0.966
,66.73125,15.03125,5.737
,51.252083,25.210417,6.528
,36.83125,40.902083,2.74
,48.50625,7.26875,3.332
,25.564583,38.697917,0.054
,36.577083,32.25625,1.67
,55.989583,32.239583,2.652
,33.71875,49.252083,2.344
,39.99375,-2.252083,5.458
,43.16875,-7.197917,2.859
,35.14375,45.614583,5.339
,46.560417,-1.039583,2.337
,58.535417,58.635417,6.535
,63.59375,52.20625,1.204
,30.61875,47.66875,2.324
,60.49375,23.939583,2.004
,51.997917,27.922917,1.399
,57.927083,41.210417,2.118
,40.122917,-8.65625,7.102
,45.88125,20.989583,1.382
,66.477083,56.352083,0.386
,63.735417,-19.16875,0.465
,64.66875,-21.15625,1.451
,51.272917,21.44375,0.081
,65.085417,-17.114583,6.323
,38.352083,48.422917,6.716
,49.727083,19.98125,5.744
,55.160417,56.71875,0.134
,27.572917,55.464583,9.63
,62.364583,9.627083,4.974
,42.689583,-2.247917,7.712
,53.164583,6.897917,1.05
,44.94375,15.639583,4.138
,45.88125,26.814583,7.588
,37.84375,39.13125,1.789
,48.902083,9.985417,5.858
,66.564583,16.03125,4.208
,53.227083,20.235417,3.536
,70.85625,28.90625,0.751
,28.24375,57.589583,0.252
,30.58125,55.66875,1.062
,30.01875,54.697917,8.31
,43.48125,5.70625,1.546
,61.30625,38.472917,5.082
,37.777083,-6.814583,1.513
,44.697917,12.177083,1.455
,30.039583,52.10625,1.039
,44.527083,18.610417,1.643
,64.802083,-17.54375,1.461
,70.272917,30.310417,7.97
,44.31875,11.502083,1.037
,49.277083,13.152083,0.973
,50.989583,35.997917,3.426
,34.347917,46.427083,3.185
,48.227083,57.547917,1.282
,32.010417,59.98125,1.094
,48.397917,29.352083,0.029
,53.15625,32.86875,0.074
,58.439583,45.46875,4.355
,55.564583,-1.935417,0.385
,62.54375,23.622917,0.782
,39.09375,42.347917,1.569
,37.01875,57.43125,0.043
,44.49375,15.572917,4.101
,64.714583,34.46875,0.331
,32.489583,48.672917,3.257
,63.99375,28.39375,1.247
,49.69375,12.94375,0.779
,36.86875,50.55625,0.279
,39.764583,32.789583,2.423
,64.84375,-21.30625,9.794
,60.98125,13.514583,1.281
,51.20625,52.922917,1.802
,31.072917,44.71875,0.0
,52.90625,46.71875,3.988
,50.90625,46.935417,1.988
,60.31875,45.552083,2.536
,36.89375,45.752083,0.195
,22.50625,57.302083,4.569
,46.027083,-1.03125,1.293
,60.485417,36.597917,2.151
,62.989583,57.010417,1.342
,60.872917,51.277083,0.186
,30.497917,66.927083,4.752
,55.185417,23.897917,0.449
,42.914583,41.85625,2.482
,49.210417,21.889583,1.451
,38.564583,45.060417,1.576
,58.89375,41.114583,7.634
,57.877083,27.097917,5.375
,70.052083,59.152083,1.23
,63.44375,24.10625,1.536
,68.54375,20.547917,3.93
,67.34375,52.327083,3.285
,59.714583,49.985417,1.21
,37.06875,47.09375,0.093
,64.239583,-16.09375,3.772
,51.31875,15.427083,7.428
,40.76875,26.614583,3.414
,69.127083,25.53125,7.564
,54.935417,-2.53125,1.003
,54.58125,-7.285417,8.829
,48.539583,56.035417,0.011
,52.95625,49.035417,0.477
,48.10625,33.58125,3.93
,49.927083,4.08125,2.026
,44.539583,23.997917,9.698
,38.402083,47.260417,0.062
,54.410417,56.985417,3.964
,58.00625,13.61875,0.193
,51.997917,4.69375,0.737
,54.389583,18.08125,4.695
,51.35625,24.822917,1.428
,57.560417,-5.339583,1.75
,50.814583,8.964583,1.403
,49.677083,20.927083,1.966
,51.83125,8.314583,0.54
,42.21875,-2.222917,2.85
,53.489583,-9.514583,5.228
,60.80625,24.247917,2.426
,69.377083,49.639583,0.127
,63.322917,51.922917,0.944
,59.34375,41.760417,3.856
,41.135417,21.16875,1.42
,54.102083,41.935417,1.248
,61.922917,26.997917,9.364
,55.227083,40.835417,0.923
,37.735417,-6.810417,2.092
,50.897917,8.027083,1.868
,37.31875,27.70625,1.992
,54.01875,-7.377083,1.546
,49.110417,36.78125,2.43
,59.80625,39.122917,7.623
,48.26875,27.08125,0.072
,53.114583,-8.777083,2.256
,56.88125,37.572917,1.174
,48.239583,5.897917,0.777
,44.34375,22.18125,1.256
,56.072917,33.377083,0.339
,61.83125,17.15625,0.232
,51.302083,51.19375,1.685
,61.827083,44.827083,1.251
,67.152083,22.260417,3.511
,40.214583,28.022917,2.354
,57.677083,36.310417,1.948
,40.122917,46.060417,2.231
,32.160417,59.35625,1.568
,65.38125,16.489583,3.548
,64.564583,28.914583,0.423
,53.88125,-8.710417,0.3
,56.75625,40.435417,1.425
,40.114583,-4.014583,4.492
,26.81875,40.339583,0.026
,52.972917,29.785417,2.25
,53.697917,-1.85625,0.829
,39.64375,22.65625,0.548
,51.677083,24.58125,3.388
,48.527083,7.38125,0.578
,37.347917,31.560417,1.871
,53.73125,57.58125,1.657
,37.402083,22.43125,1.338
,52.35625,44.48125,1.438
,56.177083,50.939583,1.41
,43.047917,-8.422917,0.423
,57.54375,18.577083,1.899
,56.352083,49.10625,5.541
,47.410417,16.40625,0.096
,39.822917,26.58125,4.717
,48.19375,24.302083,0.577
,57.714583,12.935417,9.02
,51.21875,58.072917,0.365
,68.810417,48.835417,2.073
,45.352083,35.002083,1.278
,65.097917,-17.29375,1.649
,48.85625,15.48125,6.064
,55.03125,-8.172917,0.237
,40.85625,45.727083,2.258
,30.88125,60.86875,5.972
