name,latitude,longitude,ndvi,discharge,ndwi,precipitation,slope_degrees,ndbi,mndwi,label
,40.522917,-6.69375,0.383466362953186,2.425,,1.6622950819672138,1.1663634777069092,,,0
,40.53125,-3.939583,0.445158988237381,1.555,,1.3918032786885248,3.647094488143921,,,0
,40.53125,-3.035417,0.4640673696994781,4.919,,1.4956284153005472,2.2823312282562256,,,0
,40.53125,9.485417,0.4918079674243927,0.195,,1.453005464480874,8.667576789855957,,,0
,40.535417,43.01875,0.3730134665966034,5.132,,,1.2098429203033447,,,0
,40.539583,48.70625,0.2336093187332153,2.74,,1.985245901639344,0.5783516764640808,,,0
,40.54375,-6.93125,0.7255228161811829,0.278,,,7.954433441162109,,,0
,40.552083,31.00625,0.6646667718887329,5.554,,,10.404078483581545,,,0
,40.552083,43.03125,0.1972718089818954,5.273,,,0.9687712788581848,,,0
,40.589583,42.064583,0.4149899780750274,0.123,,,2.9602205753326416,,,0
,40.59375,-1.927083,0.5200288891792297,1.135,,,11.672001838684082,,,0
,40.602083,16.572917,0.5696616172790527,2.658,,,4.362562656402588,,,0
,40.60625,29.564583,0.4266888201236725,0.604,,,4.247682094573975,,,0
,40.61875,-3.564583,0.5562099814414978,9.485,,1.401639344262296,1.1163479089736938,,,0
,40.61875,49.13125,0.1264893114566803,1.419,,,4.774283409118652,,,0
,40.63125,9.53125,0.4528660178184509,3.31,,,10.65489101409912,,,0
,40.63125,41.06875,0.1326693445444107,3.821,,1.6185792349726782,23.038185119628903,,,0
,40.639583,15.839583,0.4834352433681488,0.271,,1.986612021857925,4.618232727050781,,,0
,40.647917,9.63125,0.3727200329303741,7.394,,1.391803278688525,4.636178016662598,,,0
,40.647917,42.352083,0.6400419473648071,0.184,,,7.782121658325195,,,0
,40.660417,38.072917,0.5302414298057556,4.34,,,16.775550842285156,,,0
,40.664583,23.247917,0.4329535067081451,2.518,,1.5155737704918038,0.6080271601676941,,,0
,40.672917,46.660417,0.3398749530315399,0.072,,1.4196721311475418,0.9358996152877808,,,0
,40.677083,-2.04375,0.4955849647521972,1.446,,,9.21716594696045,,,0
,40.685417,23.402083,0.7481168508529663,3.702,,,0.0,,,0
,40.689583,40.697917,0.5552904009819031,1.532,,4.72431693989071,20.0285587310791,,,0
,40.69375,40.59375,0.7464989423751831,6.654,,,22.978328704833984,,,0
,40.702083,-4.689583,-0.0896233692765235,3.303,,,2.017763137817383,,,0
,40.70625,-0.177083,0.3460857570171356,1.26,,1.320218579234973,8.29004955291748,,,0
,40.70625,21.047917,0.0400641039013862,0.611,,1.7434426229508204,1.1084364652633667,,,0
,40.70625,33.197917,0.5246173143386841,0.197,,1.5557377049180336,13.315887451171877,,,0
,40.710417,-2.460417,0.5855388045310974,0.048,,,12.905381202697754,,,0
,40.714583,30.852083,0.7805117964744568,0.396,,3.0398907103825152,14.55882453918457,,,0
,40.71875,31.539583,0.2439256906509399,2.079,,2.932240437158472,1.8707492351531985,,,0
,40.722917,19.70625,0.4844908714294433,0.903,,3.130601092896176,0.2870780527591705,,,0
,40.739583,32.09375,0.4699669778347015,0.729,,,0.3154140114784241,,,0
,40.752083,-2.389583,0.5145728588104248,6.17,,,7.495606422424316,,,0
,40.760417,26.30625,0.5744576454162598,0.107,,1.7827868852459028,0.0792986303567886,,,0
,40.76875,26.614583,0.4466977417469024,3.414,,1.7371584699453555,0.3317367136478424,,,0
,40.76875,39.972917,0.4746892154216766,7.409,,4.241256830601096,20.67327117919922,,,0
,40.772917,26.71875,0.4913479089736938,0.107,,1.799726775956285,0.7450430393218994,,,0
,40.78125,8.39375,0.5319212675094604,1.689,,1.5934426229508198,3.026705026626587,,,0
,40.789583,-2.277083,0.4824707508087158,5.015,,2.14617486338798,16.96454429626465,,,0
,40.789583,-2.25625,0.5270712375640869,4.744,,,17.546628952026367,,,0
,40.797917,40.910417,0.6609566807746887,0.866,,,12.293619155883787,,,0
,40.802083,-3.49375,0.5363261699676514,7.413,,,2.514692544937134,,,0
,40.822917,47.610417,0.1057366207242012,3.001,,,4.013701438903809,,,0
,40.827083,40.364583,0.7800541520118713,4.024,,4.019672131147542,15.82544231414795,,,0
,40.83125,44.277083,0.5339384078979492,0.112,,2.037158469945356,3.6397008895874015,,,0
,40.84375,9.552083,0.3964350819587707,1.067,,1.4699453551912574,2.477528810501098,,,0
,40.847917,-5.414583,0.3998595476150512,1.234,,1.4724043715846995,2.030503511428833,,,0
,40.85625,45.727083,0.1906258314847946,2.258,,2.214480874316942,6.061428070068359,,,0
,40.864583,-6.085417,0.3871438503265381,1.341,,1.632786885245902,2.7808141708374023,,,0
,40.864583,15.652083,0.4883204996585846,1.585,,1.850819672131148,5.133079051971436,,,0
,40.872917,-3.452083,0.7773594856262207,7.145,,,4.718448162078857,,,0
,40.872917,21.04375,,1.591,,2.0614754098360657,0.0,,,0
,40.872917,21.05625,,2.898,,2.0614754098360657,0.0,,,0
,40.877083,40.114583,0.7958731055259705,4.019,,3.43825136612022,14.931293487548828,,,0
,40.889583,31.19375,0.3604632318019867,9.715,,,2.0878944396972656,,,0
,40.89375,-3.097917,0.5389410853385925,0.052,,,3.5960378646850586,,,0
,40.910417,47.602083,0.7204782962799072,1.874,,2.171584699453552,0.7884487509727478,,,0
,40.91875,-4.664583,0.4818469583988189,3.792,,1.2939890710382522,4.458329200744629,,,0
,40.93125,-3.552083,0.4279719591140747,3.515,,2.037978142076503,4.67744779586792,,,0
,40.939583,-3.735417,0.4788054823875427,0.261,,,3.1622233390808105,,,0
,40.94375,26.927083,0.5626071691513062,0.14,,1.4833333333333332,0.7900016903877258,,,0
,40.952083,22.922917,0.6311821937561035,1.44,,,6.941005706787109,,,0
,40.952083,37.18125,0.7811128497123718,0.621,,,7.9839186668396,,,0
,40.96875,40.79375,0.6210091710090637,0.338,,,19.16566467285156,,,0
,40.985417,-0.14375,0.6237809062004089,3.634,,,4.365626335144043,,,0
,40.99375,39.56875,0.2770313620567322,0.254,,3.453278688524589,13.340890884399414,,,0
,41.002083,-3.197917,0.5177520513534546,1.605,,,16.096593856811523,,,0
,41.002083,45.21875,0.4601658582687378,7.494,,1.6404371584699455,3.0582940578460693,,,0
,41.00625,23.589583,0.6565876603126526,4.507,,,0.2699368000030517,,,0
,41.00625,45.222917,0.6115475296974182,0.091,,1.6404371584699455,3.1187374591827397,,,0
,41.01875,25.33125,0.4734416604042053,2.707,,,0.3005607426166534,,,0
,41.01875,40.885417,0.7241090536117554,2.972,,5.346174863387972,16.46322250366211,,,0
,41.01875,41.052083,0.7788950204849243,5.948,,,19.26818084716797,,,0
,41.035417,41.189583,0.8027955293655396,0.219,,5.680601092896172,19.724754333496094,,,0
,41.039583,-1.360417,0.3584316372871399,0.024,,,1.8252182006835935,,,0
,41.039583,40.710417,0.6929277181625366,2.075,,,14.383759498596191,,,0
,41.04375,41.172917,0.7641964554786682,0.351,,,19.91112518310547,,,0
,41.060417,23.48125,0.4399538040161133,2.626,,1.6718579234972684,0.3870027661323547,,,0
,41.06875,37.102083,0.6755756139755249,0.187,,2.7453551912568304,4.339848518371582,,,0
,41.077083,28.547917,,4.426,,,0.0,,,0
,41.085417,-0.077083,0.3336422741413116,3.896,,1.2666666666666668,8.056685447692871,,,0
,41.085417,16.53125,0.3558526337146759,2.023,,,1.2008503675460815,,,0
,41.09375,-4.50625,0.6489354372024536,0.036,,1.4527322404371583,2.5731022357940674,,,0
,41.09375,32.222917,0.7157484292984009,1.245,,,15.20368480682373,,,0
,41.09375,36.16875,0.6457462906837463,2.7,,,9.149834632873535,,,0
,41.10625,9.302083,0.5986843705177307,4.379,,,5.810319423675537,,,0
,41.10625,34.40625,0.6172881722450256,9.398,,,0.5507839918136597,,,0
,41.114583,41.19375,0.7013120055198669,4.136,,6.265846994535517,21.949153900146484,,,0
,41.114583,47.152083,0.6738224625587463,1.407,,3.852185792349728,0.6998598575592041,,,0
,41.135417,21.16875,-0.1486514806747436,1.42,,1.6636612021857924,3.0457332134246826,,,0
,41.160417,23.947917,0.5171235203742981,0.429,,,1.7200860977172852,,,0
,41.164583,48.364583,0.2060190141201019,0.955,,1.993989071038252,10.1765775680542,,,0
,41.18125,19.577083,0.5961058735847473,0.831,,,1.4658288955688477,,,0
,41.18125,28.402083,0.6043286919593811,0.337,,1.907923497267761,6.382386207580566,,,0
,41.18125,41.089583,0.7759665846824646,0.252,,6.163934426229505,13.269831657409668,,,0
,41.189583,41.310417,0.7915318608283997,4.171,,,19.856069564819336,,,0
,41.197917,28.764583,0.1840713620185852,1.223,,,1.9652371406555176,,,0
,41.197917,46.977083,0.0916164070367813,8.069,,4.279508196721312,0.0310564450919628,,,0
,41.222917,27.59375,0.3578391969203949,3.304,,,0.9030051827430724,,,0
,41.23125,15.54375,0.4685101509094238,2.909,,,1.2539066076278689,,,0
,41.23125,32.43125,0.6936933398246765,1.26,,,14.603081703186035,,,0
,41.24375,27.685417,0.3975899517536163,3.151,,,1.2064144611358645,,,0
,41.247917,31.760417,0.5016564726829529,2.426,,,7.0500969886779785,,,0
,41.260417,14.889583,0.4096265733242035,6.481,,,3.2032430171966557,,,0
,41.260417,25.997917,0.7364940643310547,1.051,,1.7016393442622952,11.109658241271973,,,0
,41.272917,23.435417,0.6412880420684814,0.147,,1.923224043715848,10.087793350219728,,,0
,41.277083,-8.702083,0.6652297973632812,0.302,,3.824316939890712,2.296306610107422,,,0
,41.285417,-1.814583,0.2815406620502472,1.653,,1.5207650273224054,9.368474960327148,,,0
,41.297917,-3.760417,0.4510442912578583,0.244,,,10.009184837341309,,,0
,41.302083,43.61875,0.5012446045875549,6.086,,,3.20123291015625,,,0
,41.364583,-4.297917,0.4848199188709259,2.168,,1.6038251366120229,2.374145746231079,,,0
,41.36875,-3.902083,0.6294502019882202,2.589,,1.8122950819672148,3.086256265640259,,,0
,41.377083,47.622917,0.3309701681137085,1.706,,,18.776491165161133,,,0
,41.40625,15.93125,0.193845197558403,0.836,,1.551092896174863,0.3513251841068268,,,0
,41.414583,43.485417,0.5412796139717102,0.545,,1.8163934426229509,6.454935073852539,,,0
,41.44375,44.597917,0.5299182534217834,1.992,,1.7860655737704925,2.809413433074951,,,0
,41.45625,-3.489583,0.5631303787231445,0.792,,,3.319077253341675,,,0
,41.460417,34.652083,0.6178956031799316,3.12,,,14.58558750152588,,,0
,41.497917,-4.022917,0.4790418446063995,0.154,,1.519672131147542,1.9233773946762085,,,0
,41.510417,15.885417,0.1614392846822738,0.082,,1.481693989071039,0.6146760582923889,,,0
,41.560417,21.58125,0.8568748831748962,0.543,,,2.4977006912231445,,,0
,41.56875,42.40625,0.7748919725418091,3.86,,4.594808743169398,19.72529602050781,,,0
,41.577083,15.735417,0.1910849064588546,0.064,,1.5505464480874322,0.6485778093338013,,,0
,41.60625,33.11875,0.5260955095291138,2.919,,,3.882470369338989,,,0
,41.61875,45.597917,0.4390150904655456,1.603,,2.2213114754098355,0.2007336169481277,,,0
,41.622917,22.714583,0.7935495376586914,0.514,,,14.663370132446287,,,0
,41.622917,33.877083,0.6081446409225464,0.199,,,0.988699197769165,,,0
,41.639583,48.61875,0.6647458076477051,1.4,,1.0781420765027323,0.6821747422218323,,,0
,41.664583,48.172917,0.6527491211891174,5.36,,,3.570615530014038,,,0
,41.66875,34.25625,0.4759883880615234,1.91,,,11.089439392089844,,,0
,41.677083,42.364583,0.7846537828445435,2.853,,5.116666666666666,16.227737426757812,,,0
,41.68125,47.010417,0.4693439304828644,8.552,,,17.175884246826172,,,0
,41.69375,-6.64375,0.6579115986824036,9.291,,2.0612021857923506,16.049898147583008,,,0
,41.73125,42.227083,0.7977043986320496,2.782,,,19.90026092529297,,,0
,41.747917,46.664583,0.7936391830444336,2.699,,2.5204918032786887,22.73847770690918,,,0
,41.752083,46.022917,0.5618891716003418,1.698,,2.489344262295081,0.2205267399549484,,,0
,41.75625,-5.227083,0.3146332502365112,0.051,,1.4745901639344277,0.8417024612426758,,,0
,41.764583,42.51875,0.7620424628257751,0.236,,,20.75844383239746,,,0
,41.777083,33.197917,0.6704663038253784,0.245,,3.197540983606556,12.301953315734863,,,0
,41.79375,27.135417,0.2656394243240356,2.256,,1.630601092896175,0.3394677937030792,,,0
,41.810417,33.235417,0.5293821096420288,0.438,,,9.223812103271484,,,0
,41.827083,33.36875,0.5090952515602112,3.819,,,12.388696670532228,,,0
,41.84375,-7.614583,0.3472660779953003,0.341,,,8.263228416442871,,,0
,41.84375,48.23125,0.601624608039856,1.365,,,2.403296947479248,,,0
,41.877083,34.26875,0.1891495734453201,2.303,,3.451366120218578,9.14602756500244,,,0
,41.88125,-2.639583,0.471187949180603,2.917,,1.8849726775956304,0.6976480484008789,,,0
,41.88125,34.610417,0.4093362092971802,2.931,,,6.442409515380859,,,0
,41.885417,46.152083,0.6094237565994263,1.609,,1.65136612021858,1.1367294788360596,,,0
,41.914583,-8.597917,0.858841598033905,3.703,,5.56748633879781,9.382177352905272,,,0
,41.997917,27.83125,0.8268031477928162,4.765,,,9.35472583770752,,,0
,42.010417,-0.435417,0.4749287664890289,6.197,,2.122131147540984,1.148489475250244,,,0
,42.039583,-3.222917,0.5347173810005188,2.121,,2.537431693989072,8.968743324279785,,,0
,42.04375,-0.28125,0.4130099713802337,3.359,,2.528415300546449,0.883136510848999,,,0
,42.060417,-4.70625,0.2530790567398071,1.754,,,0.3426648378372192,,,0
,42.064583,27.552083,0.7548761367797852,1.62,,,4.681450843811035,,,0
,42.06875,-7.635417,0.5022807717323303,0.989,,,0.7003370523452759,,,0
,42.072917,27.33125,0.7346422076225281,0.222,,2.143442622950819,9.678815841674805,,,0
,42.072917,43.164583,0.7027413249015808,0.104,,4.716666666666665,13.712728500366213,,,0
,42.08125,-5.789583,0.6122326850891113,6.222,,,2.811605930328369,,,0
,42.09375,43.414583,0.6381138563156128,0.252,,5.52295081967213,10.57580280303955,,,0
,42.09375,46.872917,0.593009889125824,2.837,,,10.769481658935549,,,0
,42.10625,-0.66875,0.6528555750846863,3.233,,2.028961748633882,2.694623708724976,,,0
,42.10625,43.75625,0.5961098670959473,0.317,,2.407923497267761,0.7040988206863403,,,0
,42.122917,-5.189583,0.4005270004272461,2.386,,1.4306010928961752,1.1076143980026243,,,0
,42.127083,44.364583,0.6735010743141174,1.866,,2.785792349726778,10.928924560546877,,,0
,42.13125,-1.139583,0.5882370471954346,3.79,,1.6008196721311485,2.743978261947632,,,0
,42.152083,-8.622917,0.6701558828353882,2.337,,5.006830601092895,3.316272735595703,,,0
,42.172917,-2.885417,0.5594049692153931,4.437,,2.615573770491804,16.827163696289062,,,0
,42.189583,46.339583,0.4569078981876373,5.644,,,19.848901748657227,,,0
,42.202083,26.722917,0.566893458366394,1.798,,,3.509650468826294,,,0
,42.21875,-2.222917,0.4514543116092682,2.85,,1.7972677595628426,13.931239128112791,,,0
,42.21875,27.747917,0.7417018413543701,0.772,,2.2385245901639346,1.6813806295394895,,,0
,42.23125,24.585417,0.6324834227561951,1.496,,1.080874316939891,0.2379565984010696,,,0
,42.247917,19.089583,0.6579118967056274,2.271,,5.869125683060113,3.8461217880249023,,,0
,42.260417,24.914583,0.4052867889404297,1.105,,1.4554644808743171,0.424037754535675,,,0
,42.272917,-3.789583,0.3937280774116516,1.717,,,1.403134822845459,,,0
,42.285417,-8.610417,0.3922504782676697,0.618,,,5.136229038238525,,,0
,42.314583,41.664583,0.7351858615875244,5.767,,,2.0487301349639893,,,0
,42.31875,41.722917,0.823840320110321,0.281,,,1.0920658111572266,,,0
,42.33125,43.547917,0.6196630001068115,0.239,,,13.783479690551758,,,0
,42.339583,19.160417,-0.4840256869792938,2.699,,4.853278688524592,0.0272241178900003,,,0
,42.352083,-8.485417,0.09336818754673,3.842,,,4.1258697509765625,,,0
,42.352083,19.04375,0.6624273061752319,1.909,,,7.581393718719482,,,0
,42.35625,43.597917,0.7288057804107666,5.386,,5.22568306010929,15.06448459625244,,,0
,42.364583,1.589583,0.7260462641716003,9.027,,2.140437158469945,12.778115272521973,,,0
,42.36875,20.422917,0.4999938607215881,0.515,,,1.696855902671814,,,0
,42.36875,42.264583,0.7691060900688171,1.457,,6.048360655737703,1.180367112159729,,,0
,42.38125,42.322917,0.670204222202301,5.189,,6.112841530054648,0.9052218794822692,,,0
,42.397917,20.289583,0.5231913328170776,2.728,,2.184699453551913,2.6351916790008545,,,0
,42.402083,-0.760417,0.5824100375175476,2.293,,,9.980184555053713,,,0
,42.40625,21.46875,0.5270006060600281,4.436,,1.5360655737704916,0.3491942286491394,,,0
,42.414583,45.08125,0.7017940282821655,0.284,,3.5114754098360645,21.015214920043945,,,0
,42.427083,43.827083,0.6818455457687378,3.438,,3.980874316939888,15.554362297058104,,,0
,42.427083,44.572917,0.7817429900169373,3.633,,3.595081967213116,11.098766326904297,,,0
,42.43125,45.46875,0.4509333074092865,2.005,,2.107103825136615,22.245779037475582,,,0
,42.477083,19.685417,0.6694386005401611,2.391,,4.765846994535518,12.780001640319824,,,0
,42.497917,13.08125,0.5681762099266052,3.245,,,18.777496337890625,,,0
,42.50625,19.597917,0.3538869023323059,2.004,,5.078142076502731,14.32217788696289,,,0
,42.522917,-8.527083,0.7929619550704956,8.126,,6.701092896174858,8.338438987731934,,,0
,42.535417,24.83125,0.3264177441596985,6.061,,,1.3841158151626587,,,0
,42.54375,-1.66875,0.5277038216590881,3.394,,1.943989071038252,3.002546548843384,,,0
,42.54375,8.79375,0.5245121121406555,0.352,,2.4062841530054646,1.6701027154922483,,,0
,42.577083,24.760417,0.4519922435283661,4.349,,,0.7906748056411743,,,0
,42.577083,44.74375,0.6530954837799072,1.471,,,17.349834442138672,,,0
,42.58125,44.464583,0.412964403629303,6.609,,,9.234692573547363,,,0
,42.602083,19.45625,0.6620510816574097,3.897,,5.865573770491804,23.336185455322266,,,0
,42.602083,44.389583,0.181265190243721,0.263,,2.4437158469945364,3.7253570556640634,,,0
,42.610417,44.63125,0.6202208995819092,4.65,,2.6598360655737707,6.376310348510742,,,0
,42.614583,-0.88125,0.4417828023433685,6.601,,,5.2434797286987305,,,0
,42.63125,27.285417,0.5534923076629639,2.113,,,3.4761886596679688,,,0
,42.639583,-8.560417,0.5929742455482483,1.276,,6.014207650273227,2.781855344772339,,,0
,42.647917,-2.71875,0.5648074746131897,0.159,,,1.2966049909591677,,,0
,42.65625,45.847917,0.4190947413444519,2.879,,2.800546448087432,13.988910675048828,,,0
,42.660417,19.789583,0.8119546175003052,2.035,,2.749726775956284,19.98862648010254,,,0
,42.664583,-2.20625,0.404927521944046,9.045,,2.187431693989072,2.8844497203826904,,,0
,42.664583,26.910417,0.3244755864143371,3.541,,,0.339497447013855,,,0
,42.677083,-1.777083,0.3848321437835693,0.926,,2.642622950819674,3.5371711254119877,,,0
,42.68125,-2.289583,0.8302587866783142,7.712,,,9.490461349487305,,,0
,42.689583,-8.010417,0.6955409049987793,0.335,,3.8500000000000014,3.964177370071411,,,0
,42.689583,-2.247917,0.7278167009353638,7.712,,2.4229508196721308,8.016500473022461,,,0
,42.70625,20.752083,0.7375127077102661,2.046,,,7.560240745544434,,,0
,42.714583,11.614583,0.5697837471961975,1.586,,2.9428961748633866,2.4772794246673584,,,0
,42.727083,20.772917,0.5548972487449646,1.726,,,3.3926844596862797,,,0
,42.74375,-1.935417,0.6442456245422363,2.786,,,4.78867244720459,,,0
,42.747917,19.58125,0.7206605672836304,0.48,,3.6540983606557385,13.179677963256836,,,0
,42.760417,-0.964583,0.631410539150238,9.616,,,13.663159370422363,,,0
,42.785417,12.752083,0.4905197620391845,0.432,,,0.843421459197998,,,0
,42.79375,-0.960417,0.5805607438087463,7.464,,,10.285931587219238,,,0
,42.797917,18.097917,0.6963022351264954,1.128,,4.146448087431696,1.1260218620300293,,,0
,42.810417,-5.410417,0.5924730896949768,3.869,,2.0224043715847007,6.144164562225342,,,0
,42.810417,44.93125,0.5058687925338745,0.857,,,9.317524909973145,,,0
,42.83125,20.14375,0.62432461977005,0.903,,2.112295081967213,11.006875038146973,,,0
,42.84375,19.722917,0.7190220952033997,1.279,,2.474863387978143,18.56201171875,,,0
,42.852083,19.322917,0.8391500115394592,1.809,,3.527322404371584,15.855340957641602,,,0
,42.85625,11.01875,0.5214359164237976,2.964,,2.979781420765028,0.4436303675174713,,,0
,42.877083,2.73125,0.5619281530380249,1.237,,,1.1730916500091553,,,0
,42.885417,-7.072917,0.7900680899620056,0.795,,3.8909836065573766,8.638354301452637,,,0
,42.902083,11.085417,0.3791712820529938,0.895,,3.383060109289618,0.3983539342880249,,,0
,42.90625,24.714583,0.6781989336013794,3.566,,2.19945355191257,5.08884859085083,,,0
,42.910417,41.61875,0.7967138886451721,3.079,,5.711748633879783,8.558478355407715,,,0
